speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register
Mad,i,758,2884,3620,130.26,-105,14,-27,235,9,60,sp,ids
Mad,i,373,1525,2784,110,20,1295,620,9,-728,42,sp,ids
Mad,a,440,1874,2819,50,-16,-38,69,-326,141,27,sp,ids
Mad,i,483,2348,3059,282.23,-8,-694,-201,-2,-68,-280,sp,ids
Mad,a,813,1525,3109,180,-10,208,93,125,-1066,-552,sp,ids
Mad,a,1017,1879,3057,390,-225,112,119,19,9,89,sp,ids
Mad,a,798,1924,3090,600,-6,66,557,-10,47,8,sp,ids
Mad,i,385,2815,3335,254.056,55,134,428,46,157,104,sp,ids
Mad,a,956,1800,1982,430,-73,59,1091,-13,-29,-1148,sp,ids
Mad,i,547,2600,3215,465.962,6,68,-29,-36,400,189,sp,ids
Mad,o,531,1135,2952,110,11,13,62,-96,-58,578,sp,ids
Mad,e,543,1813,2856,30,-23,-35,6,-12,-21,0.5,sp,ids
Mad,e,524,1835,2844,50,16,20,7,28,59,20,sp,ids
Mad,a,937,1624,2850,290,-102,-58,151,135,-22,-66,sp,ids
Mad,a,834,1787,2895,200,-49,60,142,39,-19,128,sp,ids
Mad,i,533,2394,2770,50,0.6,-163,0.2,-7,-27,-85,sp,ids
Mad,a,812,1832,3084,120,72,-143,-98,139,-238,107,sp,ids
Mad,i,467,2597,3393,80,-14,32,-126,-43,10,-40,sp,ids
Mad,e,601,1025,2871,150,5,1237,-194,79,-880,10,sp,ids
Mad,a,815,1626,2893,470,74,315,-8,190,-167,-107,sp,ids
Mad,a,959,1664,3146,490,-33,236,-58,-2,-67,346,sp,ids
Mad,i,535,2588,3199,519.609,-46,333,-38,-18,-25,235,sp,ids
Mad,a,991,1716,2793,470,-55,242,435,-9,11,52,sp,ids
Mad,i,537,2706,2992,385.011,-93,-1694,-81,-0.8,293,-268,sp,ids
Mad,a,582,1417,1568,800,154,-221,224,128,-25,-845,sp,ids
Mad,i,498,2417,2788,30,5,55,45,-4,94,4,sp,ids
Mad,e,520,1944,2743,120,-24,316,69,30,153,-15,sp,ids
Mad,a,819,1706,2732,320,-4,-30,-80,234,16,-109,sp,ids
Mad,i,469,2809,3252,150,35,-132,-273,30,204,246,sp,ids
Mad,a,662,1851,2742,74.68,-60,61,5,-3,33,77,sp,ids
Mad,u,699,1203,2809,120.956,24,-19,-69,-70,-51,-57,sp,ids
Mad,o,569,1098,2879,140,96,60,69,-48,-724,-506,sp,ids
Mad,a,577,1186,2635,356.665,226,-360,232,119,-92,-162,sp,ids
Mad,o,937,2015,2737,527.043,33,735,996,-161,348,-315,sp,ids
Mad,o,772,2031,2850,30,-273,-995,-221,109,-115,-72,sp,ids
Mad,e,593,1918,3409,30,3,-5,-94,-1021,-324,-397,sp,ids
Mad,e,796,2001,3260,50,-7,10,74,-118,73,111,sp,ids
Mad,a,984,2132,2937,200,-241,-473,-902,101,471,248,sp,ids
Mad,u,465,1131,2819,60,8,4,75,6,94,321,sp,ids
Mad,e,629,1352,1920,50,-39,160,40,-7,216,-43,sp,ids
Mad,a,635,1164,2677,100,-30,-8,53,14,-245,29,sp,ids
Mad,a,701,2004,2951,70,6,-344,-168,61,73,43,sp,ids
Mad,e,546,2093,2771,80,4,-47,19,30,1,69,sp,ids
Mad,e,510,2074,2831,30,3,27,-55,6,49,17,sp,ids
Mad,a,569,1848,2348,30,-41,-120,280,-70,-29,-556,sp,ids
Mad,i,702,1802,3090,30,7,-39,-191,14,27,1048,sp,ids
Mad,u,395,2268,3377,30,4,-113,-180,15,-190,-159,sp,ids
Mad,e,519,2339,2563,338.056,6,91,103,-36,262,-164,sp,ids
Mad,o,595,1243,2871,530,50,213,61,125,-430,52,sp,ids
Mad,a,824,1672,2544,90,-27,-28,72,71,-90,13,sp,ids
Mad,e,608,1973,2794,80,33,167,-17,73,357,-28,sp,ids
Mad,u,501,1023,2996,80,6,-42,-19,26,-80,167,sp,ids
Mad,a,748,1846,2486,120,-91,-269,125,119,88,-47,sp,ids
Mad,o,505,1326,3009,80,50,29,-174,4,-288,113,sp,ids
Mad,a,587,1862,2441,60,60,-31,15,54,7,-93,sp,ids
Mad,o,556,1209,2773,160,-48,-101,104,5,-4,21,sp,ids
Mad,a,647,1573,2736,30,-20,-40,-83,-79,2,-82,sp,ids
Mad,e,530,2093,2923,80,54,-88,-263,30,-23,189,sp,ids
Mad,a,939,1869,3099,400,-77,-16,-143,12,-14,89,sp,ids
Mad,i,500,2761,4117,690.901,-99,208,-985,-136,245,1081,sp,ids
Mad,o,732,1378,2578,172.885,334,780,556,93,6,20,sp,ids
Mad,a,886,2129,3150,623.388,9,-166,-198,48,23,56,sp,ids
Mad,a,677,1734,3085,176.782,1140,1201,905,-75,158,484,sp,ids
Mad,e,496,2316,2756,127.159,27,-106,-91,-18,32,-84,sp,ids
Mad,o,763,1293,2607,71.333,-17,71,-62,105,123,-6,sp,ids
Mad,e,576,2472,3549,105.449,-23,-115,8,6,-318,-178,sp,ids
Mad,e,362,2665,3267,80.637,39,-339,-429,62,-165,39,sp,ids
Mad,e,482,2620,2921,140,-40,197,-88,-82,87,-106,sp,ids
Mad,e,614,2278,2904,80,38,167,28,143,199,31,sp,ids
Mad,e,446,2561,3018,170,27,-266,-47,-8,114,49,sp,ids
Mad,o,560,970,2741,350,-14,110,235,-268,-1151,-513,sp,ids
Mad,u,483,799,2996,170,-38,921,232,16,-568,435,sp,ids
Mad,a,791,1502,2829,80,-22,74,74,76,166,84,sp,ids
Mad,a,898,1597,2846,180,-88,-133,-72,93,-45,31,sp,ids
Mad,o,521,1026,2560,190,41,119,331,31,-47,58,sp,ids
Mad,e,423,1527,2993,30,47,-114,-195,43,-40,119,sp,ids
Mad,u,544,743,2284,40,48,311,224,-239,-1482,-1156,sp,ids
Mad,a,836,1406,2604,130,55,311,-709,255,177,-49,sp,ids
Mad,o,641,1120,2931,200,-45,-271,203,35,-879,-265,sp,ids
Mad,a,632,1813,3296,40,36,-75,-382,49,23,-38,sp,ids
Mad,e,651,2298,3182,140,-125,-18,-158,242,339,786,sp,ids
Mad,o,613,1261,3115,70,-15,-13,24,-5,-50,79,sp,ids
Mad,e,594,1651,2802,80,11,82,161,18,250,15,sp,ids
Mad,a,782,1667,2866,120,-47,-201,-30,124,-165,-106,sp,ids
Mad,e,509,1949,3115,40,32,-30,-6,52,-9,71,sp,ids
Mad,o,912,1831,2877,30,-59,-31,299,39,-163,13,sp,ids
Mad,e,564,1946,3136,60,53,22,4,77,49,10,sp,ids
Mad,u,479,897,3144,60,9,38,12,132,-325,79,sp,ids
Mad,e,612,2427,3125,140,-7,-78,-38,219,129,93,sp,ids
Mad,e,471,2117,3413,80,-93,20,191,38,75,402,sp,ids
Mad,o,504,1659,3040,40,8,-161,-191,32,-138,114,sp,ids
Mad,i,621,2711,3117,110,-42,-173,173,247,756,-88,sp,ids
Mad,i,835,2120,3622,245.784,-223,612,-254,-1110,-1163,-427,sp,ids
Mad,e,564,1991,2964,30,-6,61,-13,4,55,2,sp,ids
Mad,e,557,1826,2915,40,4,-26,1,17,40,-121,sp,ids
Mad,e,593,1708,2984,50,18,-51,-109,36,12,0.2,sp,ids
Mad,e,568,1702,3301,60,15,-6,-355,19,15,376,sp,ids
Mad,e,541,1656,3030,50,1,-30,-125,36,-241,91,sp,ids
Mad,e,786,1988,2897,30,37,-72,46,115,-148,-65,sp,ids
Mad,a,715,2491,4000,40,-2,-703,-983,103,305,689,sp,ids
Mad,a,728,1262,2773,80,23,-196,-203,103,-378,-98,sp,ids
Mad,o,591,1205,3073,40,0.3,130,51,-15,65,7,sp,ids
Mad,a,567,1179,2976,30,16,-65,104,41,-151,81,sp,ids
Mad,e,532,2701,3110,60,17,115,-274,49,599,6,sp,ids
Mad,o,678,1154,2754,90,-31,-180,-77,-32,-346,-142,sp,ids
Mad,e,643,1917,2889,70,-19,-100,139,75,94,50,sp,ids
Mad,o,707,909,2457,70,-35,243,479,-154,-1415,-1205,sp,ids
Tre,i,287,2722,3274,130,-35,-265,-475,-64,-41,276,sp,ids
Tre,a,476,2016,2726,110,116,254,264,-333,153,-162,sp,ids
Tre,e,569,2057,2534,90,-13,70,166,67,329,174,sp,ids
Tre,u,483,1417,2462,40,12,-92,-12,33,-36,-29,sp,ids
Tre,a,827,1978,2163,100,-59,14,341,275,199,-265,sp,ids
Tre,u,541,1121,2542,140,-71,77,128,3,8,95,sp,ids
Tre,a,1040,1233,2580,220,-163,706,272,166,-769,-125,sp,ids
Tre,i,521,1757,3044,220.202,-129,450,-104,-85,-25,38,sp,ids
Tre,i,567,2749,2869,140,-146,-296,-61,-3,1235,-36,sp,ids
Tre,e,561,2342,2897,30,22,50,7,69,41,227,sp,ids
Tre,e,495,2209,2859,80,-0.4,-43,12,-10,-40,-108,sp,ids
Tre,a,562,1813,2565,110,232,253,348,229,189,-157,sp,ids
Tre,i,571,2987,3063,70,-70,-55,172,5,284,69,sp,ids
Tre,a,949,2185,3011,180,-63,-65,5,33,177,61,sp,ids
Tre,e,543,2597,3017,140,89,-26,76,33,-20,8,sp,ids
Tre,e,731,2181,2382,150,-115,85,505,194,-259,-708,sp,ids
Tre,e,405,2252,3531,180,-87,-188,-159,-170,-81,410,sp,ids
Tre,e,533,2008,2671,30,-9,12,376,-11,10,99,sp,ids
Tre,e,543,1959,2634,30,6,20,-95,11,8,-264,sp,ids
Tre,u,503,685,3075,60,95,1782,273,168,-49,36,sp,ids
Tre,o,516,873,2874,70,52,164,-47,-241,-1758,-613,sp,ids
Tre,e,437,2176,3104,30,100,126,249,100,33,156,sp,ids
Tre,e,541,2128,3123,40,-32,109,-0.4,-34,65,-57,sp,ids
Tre,e,530,2073,3311,30,28,-14,-3,10,-82,-111,sp,ids
Tre,u,569,1436,3328,50,-38,552,540,122,401,434,sp,ids
Tre,o,655,1093,2602,220,-23,218,-15,69,145,-152,sp,ids
Tre,o,637,941,3308,180,-64,-38,-544,-303,-1506,-993,sp,ids
Tre,e,459,2559,3454,140,-78,328,80,-50,68,56,sp,ids
Tre,a,701,1491,2435,70,-30,351,994,-0.7,-621,-555,sp,ids
Tre,e,494,2134,2959,30,101,5,104,59,-77,35,sp,ids
Tre,e,754,1203,2519,130,-45,1261,400,164,-1327,-711,sp,ids
Tre,e,711,2723,3440,70,-72,-224,-389,290,165,334,sp,ids
Tre,e,645,2462,3431,110,-79,-112,-66,227,105,357,sp,ids
Tre,e,554,2435,3675,80,-28,-257,-520,18,170,1143,sp,ids
Tre,e,604,2231,3516,130,-98,60,-1013,41,-34,-26,sp,ids
Tre,o,794,1251,2716,90,-56,300,-122,77,86,-185,sp,ids
Tre,a,909,1748,2780,150,-42,-405,428,107,2,736,sp,ids
Tre,e,679,2383,3256,160,7,-90,-148,42,202,71,sp,ids
Tre,e,674,2667,3574,70,-118,-668,-513,-119,49,99,sp,ids
Tre,i,508,2554,3199,60,2,65,-22,-17,158,330,sp,ids
Tre,a,832,2055,2092,90,-80,78,754,150,89,-739,sp,ids
Tre,i,528,2698,3598,130.26,-25,160,-196,-4,55,62,sp,ids
Tre,a,844,2077,2833,117.854,-128,292,-181,-1120,-1070,-1888,sp,ids
Tre,u,237,2038,3331,43.42,1699,1006,677,-35,-454,-340,sp,ids
Tre,e,645,2349,3655,30,-16,-136,-192,-4,1565,1175,sp,ids
Tre,e,789,2606,3189,100,-63,-12,246,316,36,-69,sp,ids
Tre,u,540,1600,3340,50,-6,52,-250,-10,-85,239,sp,ids
Tre,o,617,1285,3274,120,26,-159,62,41,-335,12,sp,ids
Tre,e,687,2145,2920,50,-5,41,-14,31,34,7,sp,ids
Tre,o,593,2512,3542,30,-7,56,127,-57,105,381,sp,ids
Tre,a,837,1914,2576,130,-10,10,794,63,-222,-310,sp,ids
Tre,i,465,2960,3130,130,125,5,1274,-71,109,-134,sp,ids
Tre,u,512,1502,2322,90,-15,8,317,2,-233,-920,sp,ids
Tre,e,633,2458,2978,90,7,-8,88,-132,192,110,sp,ids
Tre,e,831,2283,2976,90,4,-107,-15,58,10,30,sp,ids
Tre,e,903,2250,3109,130,-68,-160,-159,22,107,111,sp,ids
Tre,i,568,2773,3342,90,-11,86,52,-15,225,327,sp,ids
Tre,a,884,2089,3125,100,-217,124,919,-53,-88,-469,sp,ids
Tre,a,818,1797,3035,100,-20,-8,-120,44,13,-224,sp,ids
Tre,e,615,2461,2869,50,-59,-99,115,-74,111,-32,sp,ids
Tre,o,795,1071,3232,210,-192,-121,-601,279,386,451,sp,ids
Tre,e,803,2497,3103,150,-105,-193,-15,485,-4,-76,sp,ids
Tre,o,777,1252,2860,272.372,314,1002,675,-270,-229,292,sp,ids
Tre,a,1055,1261,2623,100,-89,457,252,147,-187,-151,sp,ids
Tre,u,482,1095,2718,90,44,41,-170,-21,52,357,sp,ids
Tre,a,873,1774,2895,100,-2,-21,223,35,-152,130,sp,ids
Tre,e,852,2022,2933,100,0.6,-25,-92,59,47,-38,sp,ids
Tre,a,860,1660,2359,120,-68,-125,-368,106,275,-70,sp,ids
Tre,e,595,1952,3289,50,18,-149,-1103,75,-69,164,sp,ids
Tre,a,802,1927,2872,40,-29,71,-340,-36,27,67,sp,ids
Tre,o,676,1230,2205,70,-13,68,41,-140,-636,-1588,sp,ids
Tre,a,1098,1878,2070,130,-88,-253,202,233,325,-688,sp,ids
Tre,i,617,2653,3020,50,-35,73,251,-24,172,-11,sp,ids
Tre,a,827,1995,2147,100,-77,72,361,140,53,188,sp,ids
Tre,e,622,1732,2192,60,-25,360,4,-71,209,-202,sp,ids
Tre,u,454,1123,2010,80,169,32,58,-80,24,10,sp,ids
Tre,i,505,2333,2829,30,-10,-752,-2,-17,-117,45,sp,ids
Tre,o,664,1206,2899,90,5,156,-378,-34,-654,-595,sp,ids
Tre,e,371,1810,2732,30,21,149,-99,44,19,-59,sp,ids
Tre,a,865,1361,2473,120,-61,-127,-394,45,-662,-458,sp,ids
Tre,a,828,1429,2127,90,29,360,606,81,163,38,sp,ids
Tre,e,589,2055,2756,30,-17,-138,-683,27,-20,-200,sp,ids
Tre,a,928,1687,1823,110,-171,118,156,-61,443,-1395,sp,ids
Tre,a,892,1234,3556,40,30,109,-176,100,387,1539,sp,ids
Tre,u,509,907,2452,120,268,1481,1355,60,-201,-148,sp,ids
Tre,a,762,1938,3214,50,-176,-146,-210,-32,-9,-107,sp,ids
Tre,e,515,2765,3548,200,-124,-785,162,-152,77,401,sp,ids
Tre,a,902,2015,2819,140.486,-19,191,-216,31,-72,-228,sp,ids
Tre,i,681,2725,2838,110,-80,-454,62,18,119,-364,sp,ids
Tre,o,250,996,2917,93.043,679,726,239,-20,-203,-419,sp,ids
Tre,i,460,2796,3113,93.976,-14,121,-147,-97,340,177,sp,ids
Tre,a,841,2182,3047,80,-45,-27,-88,40,7,-190,sp,ids
Tre,a,666,2089,2792,30,-38,-10,114,-8,-30,12,sp,ids
Tre,e,616,2009,3006,30,47,38,-49,33,40,125,sp,ids
Tre,u,430,1377,2687,40,3,140,53,16,-16,67,sp,ids
Tre,a,981,1766,2854,80,-81,86,-6,-18,-12,-432,sp,ids
Tre,a,1074,1910,2489,150,-85,-240,-147,103,-213,-426,sp,ids
Tre,i,644,1646,2952,40,12,1018,-69,-23,-419,-15,sp,ids
Tre,a,934,2000,2942,100,19,50,7,-34,-10,-246,sp,ids
Tre,e,531,2025,2933,30,-145,36,9,-110,-5,-5,sp,ids
Tre,a,832,1970,2863,80,-10,-73,-102,42,-124,-13,sp,ids
Tre,e,554,2169,3019,30,64,13,18,31,564,122,sp,ids
Tre,a,718,1933,2847,80,11,-174,6,31,29,-18,sp,ids
Tre,e,594,1863,2725,50,35,91,113,93,-55,-196,sp,ids
Tre,a,785,1278,2350,60,18,116,87,40,93,-322,sp,ids
Tre,e,682,2296,2889,130,-11,-149,-136,11,170,116,sp,ids
Tre,i,621,2754,3897,80,112,-37,-68,195,410,1168,sp,ids
Tre,a,909,2009,2870,170,-76,433,30,115,67,135,sp,ids
Tre,e,438,1519,2813,30,12,186,69,5,83,12,sp,ids
Tre,i,489,657,2895,30,-8,96,3,-51,-1743,-698,sp,ids
Tre,o,310,1189,3261,100,424,374,-90,-270,-267,677,sp,ids
Tre,e,546,2217,2396,60,17,-51,280,-16,51,-427,sp,ids
Tre,a,847,1586,3074,110,-16,-162,-269,109,-235,135,sp,ids
Tre,i,303,1138,2632,30,11,183,-8,10,175,-51,sp,ids
Tre,o,484,1226,2697,80,161,-23,-81,45,-170,-253,sp,ids
Tre,o,556,1432,2741,40,36,121,199,47,-36,45,sp,ids
Tre,a,774,1659,2687,70,-18,-44,26,25,-35,-27,sp,ids
Tre,a,784,1633,2589,60,-3,77,-6,33,203,37,sp,ids
Tre,a,820,1725,2155,80,23,-240,81,50,-75,-342,sp,ids
Tre,a,982,1851,2635,120,-187,-71,16,194,355,541,sp,ids
Tre,o,782,1379,2540,102.347,-126,211,19,-33,106,69,sp,ids
Tre,o,736,1325,2502,70,-44,-169,-2,30,-87,-215,sp,ids
Tre,a,761,1785,2722,100,22,-4,454,54,-59,-288,sp,ids
Tre,e,707,2126,2825,90,20,-41,-0.03,148,43,125,sp,ids
Tre,e,707,1925,2887,30,-37,-91,-56,-14,-34,168,sp,ids
Tre,a,782,1996,2446,70,-15,-73,105,49,-59,-163,sp,ids
Tre,a,728,1780,2355,60.478,-4,355,639,35,-206,-490,sp,ids
Tre,e,586,1694,3330,68.232,-22,384,-1073,-32,-555,3,sp,ids
Tre,o,893,1400,3020,148.869,-55,384,-58,-426,-1334,-554,sp,ids
Tre,o,793,1296,2541,70,-61,-71,-147,-115,-440,-281,sp,ids
Tre,a,819,1924,4029,90,31,14,-762,28,29,616,sp,ids
Tre,e,755,2057,3034,100,37,-6,-32,125,70,-11,sp,ids
Tre,e,813,2549,3255,60,-109,-131,-181,199,110,125,sp,ids
Tre,e,700,2270,2959,90,-134,307,-11,21,19,-12,sp,ids
Tre,e,668,2233,2722,80,-4,-107,146,-25,-103,-283,sp,ids
Tre,e,657,2075,2632,100,-11,-45,5,20,-41,230,sp,ids
Tre,o,526,1133,2903,70,238,371,323,-888,-2021,-1106,sp,ids
Tre,u,292,1718,3093,30,6,-154,36,12,-177,90,sp,ids
Tre,e,690,2257,2447,170,96,-1,468,-17,-121,-964,sp,ids
Tre,u,592,2366,3752,60,23,177,-262,49,-126,-28,sp,ids
Tre,e,654,2397,2862,160,30,-117,133,-15,-351,-833,sp,ids
Tre,u,429,2641,3389,50,125,155,180,122,318,-72,sp,ids
Tre,e,648,2329,3137,70,-36,-932,-598,62,-38,-148,sp,ids
Tre,a,1128,1976,2227,230,-361,169,51,254,179,342,sp,ids
Tre,o,683,1199,3242,70,-88,-62,-218,-124,-1297,-535,sp,ids
Tre,e,658,2096,2818,60,-2,77,189,17,21,48,sp,ids
Tre,o,586,1622,2791,40,40,50,169,43,-99,-21,sp,ids
Tre,e,504,2143,3419,50,43,43,20,35,73,546,sp,ids
Tre,i,370,2667,3066,50,-1,-202,-75,30,38,-504,sp,ids
Tre,e,648,2449,2915,80,-54,-168,268,38,854,230,sp,ids
Tre,e,815,2289,2969,140,-15,5,-55,14,-123,-67,sp,ids
Tre,e,657,2381,2903,150,117,-579,-648,129,8,-214,sp,ids
Tre,e,706,1951,3496,80,-36,215,-49,-41,921,302,sp,ids
Tre,e,362,1001,2963,120,445,1941,808,-93,-1855,-28,sp,ids
Tre,u,674,2936,3489,60,-235,-1533,-635,-63,114,-586,sp,ids
Tre,e,784,2216,2899,140,-28,18,-14,70,-26,33,sp,ids
Tre,e,639,2173,2706,80,-38,61,101,58,389,232,sp,ids
Tre,a,777,1806,2518,70,-12,-11,-15,11,-31,-122,sp,ids
Tre,a,829,1439,2869,80,0.4,-24,-341,399,-577,-544,sp,ids
Tre,e,737,2182,2990,70,10,-11,68,144,26,124,sp,ids
Tre,e,693,2131,2776,110,-28,-39,128,8,83,27,sp,ids
Tre,u,762,2585,4379,40,-24,56,-475,3,1240,1771,sp,ids
Tre,a,745,1341,2477,110,30,-86,-71,81,-872,46,sp,ids
Tre,i,591,2581,3075,50,151,154,83,-240,18,37,sp,ids
Tre,o,707,1357,2919,90,34,-43,162,118,-102,163,sp,ids
Tre,o,649,1196,2672,110,0.5,80,-80,-54,80,11,sp,ids
Tre,a,850,1577,2508,110,-72,-199,49,80,-346,-786,sp,ids
Tre,a,903,1652,2365,70,-59,40,485,26,-61,200,sp,ids
Tre,a,838,1792,2024,30,3,-15,102,-4,-61,-1,sp,ids
Tre,e,792,2210,3002,80,-9,-24,-191,173,122,82,sp,ids
Tre,a,940,1932,2798,90,-142,-16,23,-9,1,-95,sp,ids
Tre,e,602,2338,3647,80,50,-183,-653,64,-195,312,sp,ids
Tre,e,463,2087,3050,30,-9,-55,-30,-5,1,-64,sp,ids
Tre,e,435,2043,3087,30,20,-75,-66,24,-216,-127,sp,ids
Tre,u,803,3086,3932,90,-262,-1914,-771,341,287,308,sp,ids
Tre,e,699,1774,2245,130,-25,278,312,-53,-665,-986,sp,ids
Tre,a,788,1732,3209,54.275,-51,-33,-143,111,-23,-262,sp,ids
Tre,a,791,2059,2834,99.566,-7,-280,70,140,-266,-158,sp,ids
Tre,i,664,2746,3334,273.575,-96,-104,-97,-29,-61,-312,sp,ids
Tre,o,812,2568,3376,130,-53,-776,-33,443,1509,316,sp,ids
Tre,a,813,1983,3208,71.333,175,7,-17,7,9,-142,sp,ids
Tre,a,938,2012,3149,108.55,-36,-125,-10,26,-8,172,sp,ids
Tre,a,780,1792,2779,70.175,99,46,-53,131,37,-50,sp,ids
Tre,a,992,1712,2193,230,-121,-154,221,117,112,-100,sp,ids
Tre,o,699,1033,2609,130,72,317,282,134,68,-13,sp,ids
Tre,e,597,2462,3107,90,2,16,-217,48,-18,82,sp,ids
Tre,a,871,2328,3252,90,22,-41,-3,160,111,93,sp,ids
Tre,e,627,2541,3054,80,134,-55,-98,57,49,-216,sp,ids
Tre,e,885,2329,2958,120,-66,-62,-106,194,-137,-405,sp,ids
Tre,i,307,2738,2798,60,0.4,-295,93,3,342,-2,sp,ids
Tre,a,902,2216,3074,150,-38,-544,-475,351,388,-48,sp,ids
Tre,o,1032,1607,3192,110,-92,354,206,-45,69,-254,sp,ids
Tre,e,701,2214,3224,120,-153,-544,-750,-20,-237,410,sp,ids
Tre,i,487,2732,3844,110,47,75,-612,129,232,352,sp,ids
Tre,a,938,2063,3086,130,-84,-230,-99,119,196,411,sp,ids
Tre,o,988,1566,3221,150,-179,173,-263,-36,-457,-262,sp,ids
Tre,o,823,1455,2762,130,-22,334,149,116,-36,-564,sp,ids
Tre,e,587,2321,2727,50,18,52,245,-4,266,-11,sp,ids
Tre,e,645,2155,2822,70,-3,-123,-53,34,74,-8,sp,ids
Tre,e,608,2298,2719,90,12,216,-24,33,586,54,sp,ids
Tre,e,643,2294,2621,150,25,-273,-73,25,-101,-96,sp,ids
Tre,e,619,2418,2694,90,-4,97,-8,92,253,103,sp,ids
Tre,o,862,1538,2710,80,-203,-258,-97,20,-147,-144,sp,ids
Tre,i,576,2905,2948,140,-14,-604,92,96,174,44,sp,ids
Tre,o,825,1109,2912,130,41,614,-22,54,-285,-734,sp,ids
Tre,e,685,2371,2898,290,-63,90,5,-66,314,280,sp,ids
Tre,o,366,1067,2980,260,441,198,-568,-273,-294,108,sp,ids
Tre,i,387,2608,3667,30,-65,-711,-882,44,-31,-898,sp,ids
Tre,a,865,1234,2390,110,-56,-370,69,124,-222,79,sp,ids
Tre,e,636,2431,2507,30,40,-135,284,37,-80,-117,sp,ids
Tre,e,448,1983,2838,30,287,155,168,31,-32,38,sp,ids
Tre,e,427,1791,2701,30,0.9,53,50,4,-51,-127,sp,ids
Tre,u,500,1134,2464,60,15,93,-81,29,15,-290,sp,ids
Tre,e,596,2190,2800,60,31,-174,-101,20,103,-73,sp,ids
Tre,u,475,828,2723,40,-9,6,48,-25,15,-39,sp,ids
Tre,o,610,996,2880,100,-51,-4,-80,-297,-1665,-1164,sp,ids
Tre,u,443,1059,2665,40,9,420,-216,-8,-76,-446,sp,ids
Tre,a,721,1395,2817,120,32,-53,-577,-25,57,-331,sp,ids
Tre,a,789,1852,2660,80,52,-163,-122,153,42,-67,sp,ids
Tre,e,512,1995,2741,60,9,0,11,7,13,40,sp,ids
Tre,o,566,1294,2464,50,-41,17,12,-54,-213,29,sp,ids
Tre,e,518,1673,2671,30,80,89,-33,29,101,-90,sp,ids
Tre,u,567,877,2692,130,-42,35,69,32,-1,-241,sp,ids
Tre,o,639,1023,2813,120,-69,20,-124,-266,-1914,-1239,sp,ids
Tre,a,842,1760,1889,81.003,-58,58,753,51,108,-856,sp,ids
Tre,e,608,1141,2667,97.695,35,-99,-111,40,-108,67,sp,ids
Tre,i,581,1659,2749,133.362,-45,899,138,114,445,-104,sp,ids
Tre,o,621,1189,2541,100,-4,-1,-25,13,27,-8,sp,ids
Tre,e,694,1896,2418,70,-32,-131,-51,76,15,-104,sp,ids
Tre,a,1045,1908,2667,120,-228,-158,31,125,173,-53,sp,ids
Tre,i,579,2684,3714,83.739,1705,-6,29,296,1221,914,sp,ids
Tre,a,1082,1547,3486,145.041,-357,-339,-1069,102,-24,-86,sp,ids
Tre,i,515,2589,2711,30,2,112,46,7,366,169,sp,ids
Tre,a,861,2133,2426,130,-45,100,32,84,-3,-476,sp,ids
Tre,u,440,1077,2764,60,-63,-103,-76,26,-423,-272,sp,ids
Tre,a,716,2134,3362,80,-122,-150,-304,-70,-393,283,sp,ids
Tre,a,907,1863,2789,130,-39,202,-67,56,561,952,sp,ids
Tre,e,631,2446,3077,120,9,-1332,-476,-200,-90,-66,sp,ids
Tre,e,670,2094,2825,120,-70,-556,-475,-93,-184,-98,sp,ids
Tre,a,808,2045,2639,30,53,-39,89,-13,-89,98,sp,ids
Tre,a,1005,2608,3677,30,14,-1415,-1064,-1,58,-42,sp,ids
Tre,e,702,1897,3151,80,-179,-142,-207,41,511,998,sp,ids
Tre,u,466,1387,2825,90,-23,-353,-374,189,170,-113,sp,ids
Tre,a,576,1866,2407,110,373,128,1011,27,-87,-2,sp,ids
Tre,a,895,2089,2129,110,19,-184,495,46,-5,-180,sp,ids
Tre,a,998,1856,2979,90,26,-84,-116,92,-24,101,sp,ids
Tre,u,289,2288,3358,85.289,23,-447,-147,1,560,464,sp,ids
Tre,e,690,2266,2660,130,-3,-36,100,29,-47,-34,sp,ids
Tre,i,399,1233,2850,30,57,-150,36,26,-68,40,sp,ids
Tre,e,514,1280,2797,184.994,41,258,191,-143,-112,-449,sp,ids
Tre,i,355,2645,2741,40,-14,129,133,-28,32,28,sp,ids
Tre,a,884,2191,2932,30,13,59,88,-15,33,10,sp,ids
Tre,u,424,1724,3040,40,12,-134,-202,14,-319,-196,sp,ids
Tre,a,911,2545,3729,50,-34,-580,-928,-59,-150,-13,sp,ids
Tre,u,508,1418,2839,30,22,-57,49,11,-244,-134,sp,ids
Tre,o,936,2206,3771,30,-530,-818,-994,235,1135,1048,sp,ids
Tre,e,565,1185,2680,30,49,54,-15,45,-63,2,sp,ids
Tre,u,553,1860,2530,30,37,75,-66,129,-13,-29,sp,ids
Tre,e,551,2157,2913,130,-28,-93,-14,31,81,88,sp,ids
Tre,o,682,1761,2526,30,-3,50,-103,-24,19,-29,sp,ids
Tre,a,765,1914,2574,70,-9,-97,64,120,-152,-44,sp,ids
Tre,i,811,1776,3130,30,-105,257,53,-68,241,-68,sp,ids
Tre,e,686,2299,3124,95.073,214,136,185,-51,-403,185,sp,ids
Tre,u,524,1061,2877,60,-11,-126,-173,22,-60,79,sp,ids
Tre,o,935,2769,4232,130,-261,-1856,-1252,-217,-505,-155,sp,ids
