iteration,log_likelihood
5570,-82955.86916751473
5580,-82975.92477234545
5590,-82372.01509616365
5600,-83028.18042143383
5610,-82963.96141982618
5620,-82921.03536171238
5630,-83088.91672523081
5640,-82661.62655262294
5650,-82795.8404993933
5660,-82800.42388840167
5670,-82678.68134860878
5680,-82523.01259702646
5690,-82553.7841811604
5700,-82982.41009075023
5710,-83163.55476467278
5720,-82961.89463903407
5730,-82821.12840743561
5740,-82836.10027370359
5750,-82797.70059274625
5760,-83089.91124003773
5770,-82814.64902349416
5780,-82984.15414483473
5790,-82876.09865366315
5800,-82780.21801760865
5810,-82655.3972586378
5820,-82506.35977400721
5830,-82393.64983989173
5840,-82371.20467244755
5850,-82571.89949127569
5860,-82669.15575148634
5870,-82348.63031645809
5880,-82439.88372651568
5890,-82280.49537579675
5900,-82095.86570212516
5910,-82255.9860576254
5920,-82313.12946274338
5930,-82196.8982549632
5940,-82068.77227515548
5950,-82120.07614166211
5960,-82158.43143747757
5970,-82351.45370011256
5980,-82421.20774972875
5990,-82687.6876505261
6000,-82414.54234902476
6010,-82307.70726492659
6020,-82187.28140475368
6030,-82385.24560313471
6040,-82080.40499970168
6050,-82190.18992287069
6060,-82004.38838353184
6070,-81765.86290369063
6080,-81700.20080107661
6090,-81993.25599805462
6100,-81707.12778419862
6110,-81821.98596267785
6120,-81734.0255493508
6130,-81583.61011810388
6140,-81784.74293332372
6150,-81892.02168518791
6160,-81681.92024384961
6170,-81639.92807845258
6180,-81589.98269593099
6190,-81238.93351285874
6200,-81008.9874824783
6210,-81405.23482604123
6220,-81404.14909087482
6230,-81190.95887199929
6240,-81447.71174945722
6250,-81496.54785375451
6260,-81252.33437282933
6270,-81260.56549669424
6280,-81068.27764152034
6290,-81353.6341294404
6300,-81722.83987170356
6310,-81503.45457220482
6320,-81495.10262173502
6330,-81295.52381177453
6340,-81642.92804404284
6350,-81677.50241372111
6360,-81714.33281601642
6370,-81706.84845305429
6380,-81759.73488509415
6390,-81651.55988955616
6400,-81788.32405394824
6410,-81635.62324372932
6420,-81712.0538354375
6430,-81392.4950561048
6440,-81319.09419645887
6450,-81320.39946727523
6460,-81228.80218502332
6470,-81255.1392858091
6480,-81251.92075425743
6490,-81533.29486980852
6500,-81310.75851092898
6510,-81237.7463229528
6520,-81441.95816414371
6530,-81524.84613317202
6540,-81132.30626018424
6550,-81270.72820569799
6560,-81164.61171749505
6570,-81562.1736000174
6580,-81274.24349783736
6590,-81176.4879738029
6600,-81293.19567340493
6610,-81150.29374051777
6620,-81217.25653210001
6630,-81457.97288955303
6640,-81312.05521746079
6650,-80734.29039124222
6660,-80809.2270472648
6670,-80702.26486387097
6680,-80459.46060435125
6690,-80710.84127428127
6700,-80681.14245047484
6710,-80777.14387682514
6720,-80835.65372587182
6730,-80709.02950037032
6740,-80210.16393887777
6750,-80008.63216714418
6760,-80086.92574116765
6770,-79823.97895833803
6780,-80352.4035638575
6790,-79940.19654073211
6800,-79633.65794064314
6810,-79727.54293810032
6820,-79761.13161151882
6830,-80123.89886429044
6840,-79762.86580673534
6850,-79750.29059145809
6860,-79902.01252243866
6870,-79720.55045239525
6880,-79748.66728868987
6890,-79626.15231683965
6900,-79664.41012129732
6910,-79650.63829316784
6920,-79795.19662488537
6930,-79848.0455001391
6940,-79898.64339574915
6950,-79747.85616721364
6960,-79982.19118390541
6970,-79877.23680572191
6980,-79687.03864561199
6990,-79496.61755911709
7000,-79446.20318188748
7010,-79347.91787510997
7020,-79333.7073423678
7030,-78994.40674519904
7040,-78881.465843567
7050,-78580.77859641907
7060,-78656.07546780839
7070,-78726.75177755515
7080,-78532.78179020123
7090,-78845.45423240091
7100,-79064.6195357718
7110,-78719.8734516614
7120,-78693.63186282228
7130,-78812.80760776668
7140,-78895.06451443303
7150,-78835.42607607252
7160,-78627.10984258466
7170,-78559.19139132136
7180,-78662.02616805353
7190,-78408.20538128007
7200,-78078.69952503026
7210,-78224.89264492635
7220,-78244.93293060173
7230,-78320.09222060068
7240,-78654.96095928726
7250,-78776.46074236927
7260,-78815.97847930896
7270,-78550.73650112926
7280,-78274.66413454319
7290,-78421.89227758617
7300,-78593.1848240791
7310,-78835.14673840057
7320,-79065.11611221374
7330,-78925.7456396467
7340,-78482.7368360089
7350,-78700.57885931162
7360,-78258.27674714361
7370,-78534.96226548191
7380,-78307.6921731341
7390,-78537.16191648155
7400,-78436.64586971099
7410,-78309.04327057528
7420,-78396.72007583127
7430,-78115.7794878037
7440,-78101.77151662593
7450,-77983.7017335435
7460,-77929.92205408837
7470,-77992.72245339253
7480,-77713.82645114839
7490,-77795.4847865427
7500,-77432.58729192009
7510,-77170.0159922977
7520,-77233.17443610304
7530,-76925.2415852896
7540,-76730.28538877184
7550,-77174.22853409029
7560,-77494.32091525782
7570,-77644.28857543532
7580,-77760.5638927467
7590,-77373.51725894153
7600,-77288.43847361958
7610,-77260.28171427718
7620,-77185.35132457984
7630,-76630.24156947067
7640,-76267.22995364823
7650,-76230.47761039202
7660,-76433.17799087364
7670,-76439.76205720866
7680,-76648.414505495
7690,-76600.04827920091
7700,-76567.08251286858
7710,-76577.63829423235
7720,-76634.60044615692
7730,-76181.06004428848
7740,-76102.0218997141
7750,-76063.36609655034
7760,-76120.45043857627
7770,-76055.15858439977
7780,-76033.43350524051
7790,-76179.9632702694
7800,-75635.02476418854
7810,-75778.54711442458
7820,-75756.43123293633
7830,-75794.67235039856
7840,-75895.24346299237
7850,-75814.81837663548
7860,-76178.41033867034
7870,-76297.53829289245
7880,-76305.84324232805
7890,-76330.38167825114
7900,-76670.03514796987
7910,-76651.69921816007
7920,-76458.37471027792
7930,-76424.50784197477
7940,-76417.22357426355
7950,-76339.84512394428
7960,-76432.38470271706
7970,-76037.13394516248
7980,-76297.71517829708
7990,-75994.0721516246
8000,-76254.00103745173
8010,-76295.18789889259
8020,-75821.08321905766
8030,-75789.9399468604
8040,-75888.89436791698
8050,-75653.14946172806
8060,-75805.6290953171
