speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,z_f1,z_f2
HS2,o,690,1426,3069,80,-46,12,-142,-7,346,1554,sp,ads,0.3932013735375162,-0.673303588863115
HS2,a,900,1533,3145,80,-25,52,91,105,124,51,sp,ads,1.5724751653568383,-0.457334946161689
HS2,a,798,2109,2913,80,72,-430,18,178,-318,-127,sp,ads,0.999685037901739,0.7052626070721558
HS2,o,446,1536,2454,30,20,102,524,20,-101,-149,sp,ads,-0.9770024607668392,-0.45127975057192943
HS2,i,409,2569,3046,60,-20,-50,-7,-89,90,98,sp,ads,-1.184779271706434,1.6337259308352958
HS2,a,764,2097,2908,50,-70,184,11,17,140,16,sp,ads,0.8087549954167059,0.6810418247131175
HS2,o,772,1470,3191,90,10,106,207,79,43,183,sp,ads,0.8536797112955372,-0.5844940535466409
HS2,e,647,2042,2899,80,32,-28,-10,134,68,73,sp,ads,0.15173102568879784,0.5700299055675246
HS2,a,601,1877,2960,70,-3,-24,-10,41,63,12,sp,ads,-0.10658609061448225,0.23699414813074612
HS2,e,719,1742,2946,60,-33,15,-80,46,-54,79,sp,ads,0.5560534685982798,-0.03548965340843628
HS2,a,702,1739,2732,46.912,5,-49,-10,72,27,-0.9,sp,ads,0.4605884473557632,-0.04154484899819589
HS2,e,534,2230,2964,60,6,13,-10,42,73,22,sp,ads,-0.4828305860996946,0.94948882919246
HS2,a,746,1832,2784,81.717,-20,-78,-4,60,14,-15,sp,ads,0.7076743846893354,0.14616621428435198
HS2,i,349,2647,3010,89.283,4,-52,21,17,357,104,sp,ads,-1.521714640797669,1.7911610161690457
HS2,i,390,2657,3005,34.805,23,-182,41,45,-54,-74,sp,ads,-1.2914754719186583,1.8113450014682444
HS2,a,806,1587,2533,65.071,-28,104,15,46,84,10,sp,ads,1.0446097537805703,-0.34834142554601605
HS2,e,659,2084,2720,65.071,-50,-73,-68,43,27,-93,sp,ads,0.21911809950704483,0.6548026438241591
HS2,o,601,1062,2585,149.814,47,286,-144,-126,-25,-343,sp,ads,-0.10658609061448225,-1.4080006537539476
HS2,u,249,1007,2454,98.363,-6,102,-68,-26,-479,22,sp,ads,-2.0832735892830603,-1.5190125728995405
HS2,o,506,1912,3057,37.832,-47,22,151,80,104,149,sp,ads,-0.6400670916756042,0.30763809667794156
HS2,e,340,1692,2951,21.186,-34,-57,-58,-58,-66,56,sp,ads,-1.5722549461613542,-0.13640957990442976
HS2,e,477,1992,2873,19.673,-22,-111,4,2,-62,-5,sp,ads,-0.8029191867363678,0.4691099790715311
HS2,e,444,2294,2973,25.726,20,-104,-39,19,-82,-28,sp,ads,-0.988233639736547,1.0786663351073318
HS2,o,491,1816,2893,55.991,-33,206,7,-9,157,-76,sp,ads,-0.7243009339484129,0.11387183780563408
HS2,o,733,1151,3067,180.08,-90,51,-69,5,-175,96,sp,ads,0.6346717213862345,-1.2283631845910792
HS2,a,948,1505,2664,189.735,-33,27,47,31,-67,-112,sp,ads,1.8420234606298262,-0.5138501049994454
HS2,i,439,2838,3433,63.245,-64,-18,-24,4,165,484,sp,ads,-1.0163115871608166,2.1766751353837406
HS2,o,505,1311,2801,50.48,6,247,36,49,197,-60,sp,ads,-0.6456826811604581,-0.9054194198039001
HS2,u,433,768,2590,39.592,2,49,219,87,17,-117,sp,ads,-1.05000512406994,-2.0014098215503893
HS2,e,729,2139,2873,65.327,-12,-140,-10,35,65,12,sp,ads,0.6122093634468189,0.7658145629697519
HS2,a,914,1687,2747,166.408,-19,27,-126,151,-1,-141,sp,ads,1.6510934181447932,-0.1465015725540291
HS2,o,467,1143,3018,174.207,98,247,-26,12,-262,11,sp,ads,-0.8590750815849069,-1.244510372830438
HS2,i,354,2838,3189,61.969,-34,-38,-58,-33,164,234,sp,ads,-1.4936366933733993,2.1766751353837406
HS2,e,512,2221,2993,50.87,-34,185,-37,19,191,74,sp,ads,-0.6063735547664807,0.9313232424231812
HS2,o,585,1765,2710,51.753,-25,64,80,27,35,-34,sp,ads,-0.1964355223721449,0.010933512779720721
HS2,e,212,1676,2986,26.576,59,104,-19,19,-78,-69,sp,ads,-2.2910504002226553,-0.16870395638314767
HS2,u,286,966,2323,32.171,85,48,-472,31,-52,-24,sp,ads,-1.8754967783434655,-1.601766912626255
HS2,a,878,1734,2728,61.544,0.6,-165,77,44,-141,-57,sp,ads,1.4489321966900524,-0.05163684164779524
HS2,e,716,2222,2814,90.918,7,-56,13,8,82,0.9,sp,ads,0.539206700143718,0.9333416409531011
HS2,a,837,1835,2640,146.867,-55,25,-18,77,5,-131,sp,ads,1.2186930278110417,0.1522214098741116
HS2,e,447,2603,3021,379.057,60,-145,-84,-63,-35,-10,sp,ads,-0.9713868712819852,1.7023514808525715
HS2,o,525,954,2520,58.747,9,30,51,92,51,248,sp,ads,-0.5333708914633798,-1.6259876949852936
HS2,e,674,2135,2941,47.557,-71,-50,-3,-31,40,25,sp,ads,0.30335194177985353,0.7577409688500725
HS2,e,609,2230,2920,79.728,-11,-24,31,37,78,30,sp,ads,-0.061661374735650934,0.94948882919246
HS2,o,564,939,2304,34.968,-15,65,284,93,66,-122,sp,ads,-0.31436290155407715,-1.6562636729340916
HS2,o,670,1099,2601,62.943,-68,-202,-221,-19,-283,-308,sp,ads,0.2808895838404379,-1.3333199081469125
HS2,e,639,1954,2774,41.962,13,-198,24,66,111,59,sp,ads,0.10680630980996653,0.39241083493457607
HS2,e,556,2476,3033,158.481,0.8,30,-62,-4,33,112,sp,ads,-0.35928761743290843,1.446014867552748
HS2,o,565,1287,2723,82.525,1,347,-1,23,198,-20,sp,ads,-0.3087473120692232,-0.953860984521977
HS2,i,416,1718,2832,118.892,77,-585,18,35,-429,13,sp,ads,-1.1454701453124565,-0.08393121812651315
HS2,o,574,1159,2797,69.937,-41,-134,-66,15,-144,-27,sp,ads,-0.258207006705538,-1.2122159963517203
HS2,e,582,1661,2757,65.741,23,44,88,125,56,148,sp,ads,-0.21328229082670663,-0.19897993433194572
HS2,o,592,1490,1603,83.924,-43,-66,355,49,184,-773,sp,ads,-0.1571263959781675,-0.5441260829482434
HS2,e,592,1735,2588,39.136,-51,-133,3,-38,-122,-36,sp,ads,-0.1571263959781675,-0.04961844311787537
HS2,e,586,1893,2682,20.981,29,-13,-36,42,5,496,sp,ads,-0.190819932887291,0.269288524609464
HS2,a,733,1649,2148,33.57,5,-80,6,14,-30,2,sp,ads,0.6346717213862345,-0.22320071669098415
HS2,a,763,1700,2591,72.734,-30,-415,-843,63,38,-129,sp,ads,0.803139405931852,-0.1202623916650708
HS2,u,326,1015,2947,61.544,104,154,-48,-77,-336,249,sp,ads,-1.6508731989493088,-1.5028653846601814
HS2,a,852,1547,2619,61.544,2,-46,-111,62,16,-22,sp,ads,1.3029268700838506,-0.42907736674281083
HS2,i,437,2692,3392,61.544,26,-31,-340,55,-3,43,sp,ads,-1.0275427661305243,1.8819889500154399
HS2,a,700,1825,2730,106.304,2,278,-3,453,165,-21,sp,ads,0.44935726838605533,0.1320374245749129
HS2,e,672,1973,2622,58.133,-16,-26,27,24,63,-39,sp,ads,0.2921207628101457,0.43076040700305357
HS2,o,555,1781,1826,118.909,-2,-1049,13,-88,-78,-746,sp,ads,-0.36490320691776235,0.04322788925843864
HS2,e,653,1991,2916,118.909,8,86,-23,-33,48,33,sp,ads,0.18542456259792134,0.46709158054161126
HS2,o,632,1373,2905,40.957,-167,-29,-1447,84,-0.8,160,sp,ads,0.06749718341598912,-0.7802787109488681
HS2,e,642,1706,2900,46.242,-5,-47,-17,24,-31,-8,sp,ads,0.12365307826452827,-0.10815200048555158
HS2,e,561,1844,3006,36.994,22,3,-139,294,-27,-105,sp,ads,-0.3312096700086389,0.1703869966433904
HS2,a,904,1482,2839,79.272,-57,201,43,28,113,-4,sp,ads,1.5949375232962542,-0.5602732711876024
HS2,a,900,1676,3023,92.484,-22,-178,-25,19,-150,-245,sp,ads,1.5724751653568383,-0.16870395638314767
HS2,e,675,2454,3105,73.988,-18,-75,12,-28,90,86,sp,ads,0.3089675312647075,1.401610099894511
HS2,e,667,2546,2898,93.806,-78,156,544,-18,102,-60,sp,ads,0.26404281538587615,1.587302764647139
HS2,a,920,1720,2498,125.515,-122,-173,-203,94,7,-288,sp,ads,1.6847869550539167,-0.07989442106667341
HS2,a,801,1696,3050,178.363,74,124,-59,112,126,119,sp,ads,1.0165318063563007,-0.12833598578475028
HS2,e,650,2027,2872,24.816,-2,105,29,17,90,-4,sp,ads,0.16857779414335958,0.5397539276187265
HS2,o,673,1560,2823,56.314,1,176,47,61,101,65,sp,ads,0.2977363522949996,-0.40283818585385256
HS2,e,669,2229,2693,62.041,-76,62,-74,9,85,-105,sp,ads,0.275273994355584,0.9474704306625402
HS2,a,965,1624,2563,378.928,-31,42,280,44,-41,-26,sp,ads,1.9374884818723428,-0.2736606799389809
HS2,o,602,1023,2970,40.088,-50,-11,-13,148,85,1009,sp,ads,-0.10097050112962834,-1.4867181964208225
HS2,u,433,998,2322,65.859,35,-229,284,10,-132,-456,sp,ads,-1.05000512406994,-1.5371781596688192
HS2,i,377,2784,2966,98.311,49,-96,21,16,297,126,sp,ads,-1.3644781352217592,2.067681614768068
HS2,a,963,1685,2596,347.431,-49,-165,-845,145,-61,-204,sp,ads,1.926257302902635,-0.15053836961386885
HS2,a,925,1582,2583,424.743,21,-14,-13,72,-33,-105,sp,ads,1.7128649024781863,-0.3584334181956154
HS2,e,575,2119,2803,44.861,-65,166,-37,43,176,-10,sp,ads,-0.25259141722068407,0.7254465923713546
HS2,a,846,1363,1711,76.358,-61,381,912,45,-130,-536,sp,ads,1.269233333174727,-0.8004626962480669
HS2,a,888,1526,2390,116.447,-24,-63,-18,9,-52,-41,sp,ads,1.5050880915385914,-0.4714637358711281
HS2,a,915,1858,2825,44.976,-9,-92,-117,63,-36,134,sp,ads,1.6567090076296471,0.1986445760622686
HS2,e,795,1961,2842,59.178,23,-57,-91,28,-52,-23,sp,ads,0.9828382694471773,0.40653962464401516
HS2,o,742,1485,2850,82.085,0.7,56,-34,20,57,-122,sp,ads,0.6852120267499198,-0.5542180755978428
HS2,a,924,1559,2759,106.902,-72,41,-93,-3,60,-109,sp,ads,1.7072493129933324,-0.4048565843837724
HS2,o,670,1342,2926,255.801,9,-290,-59,115,-142,-86,sp,ads,0.2808895838404379,-0.8428490653763842
HS2,e,412,2008,2872,54.895,103,71,36,157,146,-29,sp,ads,-1.1679325032518721,0.501404355550249
HS2,a,922,1588,2786,66.24,-87,46,109,1,129,23,sp,ads,1.6960181340236244,-0.3463230270160962
HS2,a,748,1621,2696,33.12,-11,-144,-48,20,-182,-28,sp,ads,0.7189055636590432,-0.2797158755287405
HS2,o,546,1707,2639,70.972,14,1,3,44,-137,25,sp,ads,-0.4154435122814476,-0.1061336019556317
HS2,i,349,2748,3284,125.383,18,-64,-184,-72,108,299,sp,ads,-1.521714640797669,1.9950192676909526
HS2,a,805,1849,2809,184.526,-46,128,22,66,51,-99,sp,ads,1.0389941642957166,0.18047898929298978
HS2,a,790,1625,2794,101.726,-36,-32,-13,30,103,-54,sp,ads,0.9547603220229077,-0.271642281409061
HS2,u,432,1272,2715,76.886,-5,-349,-308,80,-305,42,sp,ads,-1.055620713554794,-0.984136962470775
HS2,o,604,1387,2889,128.932,-5,76,-101,35,-44,-296,sp,ads,-0.0897393221599205,-0.75202113152999
HS2,o,821,1351,3038,100.543,-31,-22,419,48,-39,27,sp,ads,1.1288435960533791,-0.8246834786071053
HS2,a,869,1591,3010,69.789,40,-27,-50,74,9,3,sp,ads,1.398391891326367,-0.3402678314263366
HS2,i,434,2779,3290,98.177,-11,-53,-190,-54,-27,168,sp,ads,-1.044389534585086,2.0575896221184684
HS2,o,806,1302,3144,216.463,-5,40,-51,101,-62,108,sp,ads,1.0446097537805703,-0.9235850065731789
HS2,e,511,2754,3265,223.973,93,-151,-82,70,-90,-56,sp,ads,-0.6119891442513347,2.007129658870472
HS2,i,359,2906,3556,77.904,19,-1,-30,-26,-14,-28,sp,ads,-1.4655587459491297,2.313926235418292
HS2,u,432,1332,2887,94.945,-6,-14,-20,163,46,-58,sp,ads,-1.055620713554794,-0.8630330506755828
HS2,o,580,1808,3036,51.413,-52,-153,-32,-52,-154,191,sp,ads,-0.22451346979641448,0.0977246495662751
HS2,i,643,2105,2881,40.431,24,48,9,40,158,24,sp,ads,0.12926866774938217,0.6971890129524764
HS2,o,510,1297,2755,49.416,22,160,30,105,185,26,sp,ads,-0.6176047337361885,-0.9336769992227782
HS2,u,550,762,2794,29.2,-12,128,115,-87,-31,84,sp,ads,-0.39298115434203196,-2.0135202127299086
HS2,e,729,1947,2923,57.278,-21,-161,-36,32,64,-0.8,sp,ads,0.6122093634468189,0.378282045225137
HS2,a,868,1581,2788,130.279,3,59,-31,33,24,-127,sp,ads,1.3927763018415131,-0.3604518167255353
HS2,o,617,1169,3115,153.864,62,96,-114,198,-72,23,sp,ads,-0.016736658856819613,-1.1920320110525215
HS2,e,550,2302,2920,72.264,6,-82,-581,168,102,-1,sp,ads,-0.39298115434203196,1.0948135233466907
HS2,e,509,1922,2631,55.588,-67,157,320,-9,19,37,sp,ads,-0.6232203232210425,0.32782208197714025
HS2,e,520,1960,2767,43.659,9,-12,-46,31,134,-25,sp,ads,-0.5614488388876494,0.4045212261140953
HS2,e,770,1856,3014,87.062,-119,14,-48,27,122,-10,sp,ads,0.8424485323258294,0.19460777900242884
HS2,o,791,1396,3070,75.995,-1,67,-65,47,-3,-34,sp,ads,0.9603759115077616,-0.7338555447607111
HS2,e,711,2287,2927,133.544,-27,-273,-44,55,-74,45,sp,ads,0.5111287527194485,1.0645375453978927
HS2,e,684,2303,3027,94.44,-17,45,-44,26,136,87,sp,ads,0.3595078366283927,1.0968319218766105
HS2,e,672,2262,2938,91.489,-24,-99,-54,14,58,-22,sp,ads,0.2921207628101457,1.014077582149896
HS2,a,821,1639,2635,50.1,-25,-86,-38,16,-60,789,sp,ads,1.1288435960533791,-0.24338470199018283
HS2,e,481,2308,2986,72.306,-39,146,105,-23,199,161,sp,ads,-0.7804568287969521,1.10692391452621
HS2,e,714,1995,2900,58.287,-7,10,-96,37,106,-60,sp,ads,0.5279755211740101,0.4751651746612907
HS2,a,875,1679,2865,139.446,-55,20,150,57,54,-323,sp,ads,1.4320854282354905,-0.16264876079338805
HS2,e,533,2178,2734,43.3,-44,180,106,-2,168,50,sp,ads,-0.4884461755845485,0.8445321056366268
HS2,a,814,1753,3060,218.904,-13,-62,7,481,26,186,sp,ads,1.0895344696594016,-0.013287269579317713
HS2,e,662,2038,2980,52.996,-108,11,45,-28,22,-13,sp,ads,0.23596486796160657,0.5619563114478451
HS2,e,646,1663,2629,47.267,51,239,162,57,177,63,sp,ads,0.14611543620394393,-0.19494313727210597
HS2,o,409,1368,2775,80.21,34,-137,-32,129,26,-16,sp,ads,-1.184779271706434,-0.7903707035984675
HS2,e,661,2415,2674,42.97,-46,16,172,1,778,17,sp,ads,0.23034927847675266,1.322892557227636
HS2,o,316,956,2793,136.07,252,82,54,0.5,-96,-232,sp,ads,-1.707029093797848,-1.6219508979254538
HS2,i,446,2815,3163,229.939,-83,-123,-73,173,244,99,sp,ads,-0.9770024607668392,2.1302519691955837
HS2,a,830,1716,2912,84.154,-13,61,-109,8,10,-119,sp,ads,1.1793839014170644,-0.08796801518635289
HS2,u,624,1008,1810,37.951,32,747,1264,162,21,162,sp,ads,0.022572467537157793,-1.5169941743696205
HS2,e,716,1818,2937,39.469,-8,-113,-6,1,-71,4,sp,ads,0.539206700143718,0.11790863486547382
HS2,o,715,1229,2972,62.24,-48,-162,-489,275,397,144,sp,ads,0.5335911106588641,-1.0709280992573293
HS2,a,846,1652,2678,60.722,11,-99,-114,63,-29,-124,sp,ads,1.269233333174727,-0.21714552110122454
HS2,o,526,982,2634,171.54,99,296,124,152,-42,194,sp,ads,-0.5277553019785259,-1.5694725361475372
HS2,a,709,1662,2758,44.023,-41,77,286,36,121,106,sp,ads,0.4998975737497406,-0.19696153580202586
HS2,e,606,1655,2783,51.614,-58,89,-25,13,82,-18,sp,ads,-0.07850814319021268,-0.21109032551146492
HS2,u,747,1154,2727,47.06,-27,6,52,453,231,354,sp,ads,0.7132899741741894,-1.2223079890013195
HS2,a,710,1936,2876,74.384,-14,-95,-90,10,-145,-13,sp,ads,0.5055131632345945,0.35607966139601843
HS2,e,548,1962,2852,60.722,102,138,54,126,106,-67,sp,ads,-0.4042123333117398,0.408558023173935
HS2,e,590,1962,2705,48.578,-59,-60,-52,-58,-110,-7,sp,ads,-0.16835757494787532,0.408558023173935
HS2,e,608,1932,2773,53.132,52,111,-3,138,137,-21,sp,ads,-0.06727696422050485,0.3480060672763389
HS2,e,600,2387,2908,49.406,-47,-12,113,-38,-66,-123,sp,ads,-0.11220168009933618,1.2663773983898796
HS2,a,681,2411,2876,27.325,-12,4,68,-2,35,-323,sp,ads,0.34266106817383096,1.3148189631079565
HS2,a,761,1788,2978,97.155,-8,86,-132,45,-27,260,sp,ads,0.7919082269621441,0.057356678967877724
HS2,i,399,2464,2889,72.866,9,46,25,19,351,19,sp,ads,-1.240935166554973,1.4217940851937096
HS2,o,574,1029,2112,40.775,-94,-129,-195,3,2,-193,sp,ads,-0.258207006705538,-1.4746078052413032
HS2,e,575,1098,2423,27.325,42,-78,32,49,-114,-200,sp,ads,-0.25259141722068407,-1.3353383066768323
HS2,o,694,1272,2858,54.65,-48,49,160,137,-137,-48,sp,ads,0.41566373147693186,-0.984136962470775
HS2,a,850,1575,2956,109.3,88,19,-167,38,-71,72,sp,ads,1.2916956911141426,-0.3725622079050545
HS2,e,487,2395,2734,37.951,-42,27,-93,-37,-4,-17,sp,ads,-0.7467632918878286,1.2825245866292385
HS2,e,641,2124,2870,103.227,33,55,-104,84,233,-136,sp,ads,0.11803748877967435,0.7355385850209539
HS2,o,659,1098,1495,48.578,15,33,1660,120,-21,60,sp,ads,0.21911809950704483,-1.3353383066768323
HS2,a,848,1844,2808,68.312,-17,-126,183,47,45,-60,sp,ads,1.280464512144435,0.1703869966433904
HS2,u,344,776,2093,50.096,-59,-19,-14,-409,-906,-544,sp,ads,-1.5497925882219385,-1.9852626333110304
HS2,o,729,1416,2880,65.276,-13,-481,-1038,98,-51,3,sp,ads,0.6122093634468189,-0.6934875741623138
HS2,e,673,2243,2892,66.794,-47,-267,-24,-4,-89,-9,sp,ads,0.2977363522949996,0.9757280100814184
HS2,e,730,2396,2894,72.866,-25,69,81,-0.1,167,84,sp,ads,0.6178249529316728,1.2845429851591583
HS2,o,621,1046,2757,133.588,0.1,146,45,31,-229,-35,sp,ads,0.005725699082596049,-1.4402950302326656
HS2,a,957,1415,3044,356.876,-89,35,-38,36,-31,-15,sp,ads,1.8925637659935115,-0.6955059726922336
HS2,e,681,1462,2651,42.485,-14,-84,24,8,-199,-199,sp,ads,0.34266106817383096,-0.6006412417859998
HS2,o,748,1382,2796,56.647,-46,77,-667,1,154,-57,sp,ads,0.7189055636590432,-0.7621131241795893
HS2,e,600,1613,2630,28.324,-34,8,141,3,102,57,sp,ads,-0.11220168009933618,-0.29586306376809945
HS2,o,548,1330,2772,28.324,35,52,-34,53,3,-251,sp,ads,-0.4042123333117398,-0.8670698477354225
HS2,e,429,2674,3358,59.479,-20,-29,-42,9,62,-63,sp,ads,-1.0724674820093556,1.8456577764768822
HS2,a,942,1744,2835,240.75,-34,57,-68,46,11,7,sp,ads,1.808329923720703,-0.03145285634859654
HS2,i,410,2437,2929,52.399,-15,27,-73,11,191,32,sp,ads,-1.17916368222158,1.367297324885873
HS2,a,939,1630,2775,79.804,-137,171,-9,8,168,-105,sp,ads,1.791483155266141,-0.2615502887594617
HS2,o,707,1252,3153,68.068,6,-71,-11,164,-38,46,sp,ads,0.48866639478003276,-1.0245049330691725
HS2,a,786,1559,2701,45.77,-49,148,122,27,-72,-94,sp,ads,0.9322979640834921,-0.4048565843837724
HS2,u,327,808,2214,51.638,-23,-51,256,31,-83,227,sp,ads,-1.645257609464455,-1.9206738803535945
HS2,o,749,1382,3120,76.283,94,34,50,129,41,140,sp,ads,0.7245211531438972,-0.7621131241795893
HS2,e,646,2173,2926,75.109,-68,-253,-83,-12,-213,8,sp,ads,0.14611543620394393,0.8344401129870275
HS2,e,739,2338,2880,59.853,-19,113,59,-2,155,76,sp,ads,0.6683652582953581,1.167475870423806
HS2,o,434,993,2885,181.906,107,-149,-169,-74,-494,50,sp,ads,-1.044389534585086,-1.5472701523184187
HS2,a,963,1492,3063,166.649,-20,-22,-4,66,21,54,sp,ads,1.926257302902635,-0.5400892858884037
HS2,o,520,983,3472,28.166,-4,20,-106,95,27,1282,sp,ads,-0.5614488388876494,-1.5674541376176172
HS2,o,568,1193,2967,53.985,23,-87,33,-3,-182,-1,sp,ads,-0.29190054361466145,-1.1435904463344446
HS2,i,382,2581,2942,52.811,8,-324,-46,13,144,23,sp,ads,-1.3364001877974896,1.6579467131943344
HS2,o,663,1086,2963,50.464,-61,-21,44,-6,-17,93,sp,ads,0.24158045744646048,-1.3595590890358706
HS2,e,577,1692,2624,39.902,-31,-208,-707,-3,102,-39,sp,ads,-0.24136023825097622,-0.13640957990442976
HS2,o,523,1396,2680,39.902,45,82,7,144,155,2,sp,ads,-0.5446020704330876,-0.7338555447607111
HS2,e,625,2333,2841,88.019,-148,165,63,-13,746,497,sp,ads,0.02818805702201171,1.1573838777742067
HS2,a,529,2568,3145,62.2,71,-127,-134,93,-26,-108,sp,ads,-0.5109085335239641,1.631707532305376
HS2,u,500,1757,3000,49.291,-116,294,-66,-59,212,56,sp,ads,-0.6737606285847277,-0.005213675459638235
HS2,a,803,1713,2519,93.887,-26,138,-579,27,-31,73,sp,ads,1.0277629853260086,-0.09402321077611249
HS2,e,663,2130,2927,24.645,0.1,-42,-56,5,43,-18,sp,ads,0.24158045744646048,0.7476489762004731
HS2,e,589,2169,2909,50.464,2,-99,-62,76,-83,-8,sp,ads,-0.17397316443272923,0.826366518867348
HS2,e,408,2293,2765,41.075,-11,14,82,-26,111,14,sp,ads,-1.1903948611912878,1.0766479365774118
HS2,o,503,1927,2803,44.596,-2,93,-91,52,65,-72,sp,ads,-0.656913860130166,0.3379140746267396
HS2,i,358,2707,3037,63.374,19,-114,-70,3,289,205,sp,ads,-1.4711743354339837,1.9122649279642379
HS2,o,547,1029,2698,84.498,-46,2,11,40,55,-14,sp,ads,-0.4098279227965937,-1.4746078052413032
HS2,o,741,1194,2962,78.63,-195,-208,-130,-25,-200,-106,sp,ads,0.6795964372650659,-1.1415720478045248
HS2,a,907,1663,2752,297.817,-18,-16,-16,87,159,-55,sp,ads,1.6117842917508158,-0.19494313727210597
HS2,a,947,1494,2771,346.208,-10,-113,132,27,-50,12,sp,ads,1.8364078711449725,-0.5360524888285639
HS2,a,811,1700,2727,52.811,-51,-56,-33,42,-42,-12,sp,ads,1.07268770120484,-0.1202623916650708
HS2,e,551,1921,3185,51.638,-10,-180,-832,18,-189,377,sp,ads,-0.387365564857178,0.3258036834472204
HS2,o,835,1414,3267,66.726,-88,20,-198,14,27,300,sp,ads,1.207461848841334,-0.6975243712221535
HS2,a,808,1651,2717,79.804,13,-7,40,64,43,-14,sp,ads,1.0558409327502782,-0.2191639196311444
HS2,e,597,2077,2783,69.242,13,-168,-13,112,-231,30,sp,ads,-0.1290484485538979,0.64067385411472
HS2,o,554,1041,2572,73.936,-46,-133,-23,-9,-135,-36,sp,ads,-0.37051879640261626,-1.4503870228822648
HS2,o,587,1057,2705,217.113,20,45,18,-103,-170,-6,sp,ads,-0.18520434340243708,-1.418092646403547
HS2,i,296,2935,3621,593.834,-18,15,116,2,-26,23,sp,ads,-1.8193408834949265,2.372459792785968
HS2,i,270,2954,3569,78.63,9,-42,11,-3,121,427,sp,ads,-1.965346210101128,2.4108093648544457
HS2,o,610,1206,2623,78.63,-89,-169,44,-11,-103,168,sp,ads,-0.056045785250797016,-1.1173512654454865
HS2,a,928,1643,2859,109.834,-31,-31,-116,38,-48,-80,sp,ads,1.729711670932748,-0.23531110787050336
HS2,o,534,979,2847,262.883,-2,52,4,-27,-12,80,sp,ads,-0.4828305860996946,-1.5755277317372967
HS2,a,869,1441,2845,268.751,-18,-154,162,9,-63,107,sp,ads,1.398391891326367,-0.643027610914317
HS2,e,580,764,2258,137.31,-77,1329,370,-121,-1465,-610,sp,ads,-0.22451346979641448,-2.009483415670069
HS2,a,870,1836,1923,118.532,-9,42,-16,103,-12,-810,sp,ads,1.4040074808112208,0.15423980840403145
HS2,u,586,2140,2827,129.094,14,-26,72,39,544,4,sp,ads,-0.190819932887291,0.7678329614996718
HS2,a,765,1743,2569,92.713,-105,-353,-863,4,-70,-170,sp,ads,0.8143705849015599,-0.03347125487851641
HS2,i,309,2773,3218,99.755,35,-90,-127,-51,175,286,sp,ads,-1.7463382201918256,2.045479230938949
HS2,o,472,1836,2861,80.977,44,-301,-14,147,-61,-178,sp,ads,-0.8309971341606374,0.15423980840403145
HS2,o,508,924,2095,30.513,-33,41,-95,40,57,-143,sp,ads,-0.6288359127058963,-1.6865396508828896
HS2,u,326,1335,2155,51.638,0.05,-268,154,2,-207,64,sp,ads,-1.6508731989493088,-0.8569778550858232
HS2,u,689,1296,3005,120.879,-256,435,-904,145,607,447,sp,ads,0.3875857840526623,-0.935695397752698
HS2,a,883,1517,2877,506.946,33,64,85,593,252,469,sp,ads,1.4770101441143217,-0.48962932264040693
HS2,e,559,1137,2128,39.372,17,1017,607,59,-720,-595,sp,ads,-0.3424408489783467,-1.2566207640099574
HS2,o,522,1215,2831,83.287,42,155,-43,80,-96,-165,sp,ads,-0.5502176599179416,-1.0991856786762075
HS2,i,341,2371,2980,68.144,22,109,-6,101,130,-55,sp,ads,-1.5666393566765002,1.2340830219111616
HS2,e,796,2033,2732,78.744,-126,11,108,-4,327,37,sp,ads,0.9884538589320312,0.5518643187982457
HS2,a,827,1685,2979,51.486,11,-58,-19,20,-29,-28,sp,ads,1.1625371329625025,-0.15053836961386885
HS2,e,667,1891,2930,75.715,18,-8,81,65,19,19,sp,ads,0.26404281538587615,0.2652517275496243
HS2,e,621,2075,2979,83.287,-58,-80,-209,26,-36,-108,sp,ads,0.005725699082596049,0.6366370570548803
HS2,o,881,906,3143,280.146,-189,414,-198,116,-248,40,sp,ads,1.465778965144614,-1.7228708244214472
HS2,i,352,2596,2977,68.144,-8,210,137,-11,477,120,sp,ads,-1.504867872343107,1.6882226911431324
