speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register
HS2,o,523,1396,2680,39.902,45,82,7,144,155,2,sp,ads
HS2,e,625,2333,2841,88.019,-148,165,63,-13,746,497,sp,ads
HS2,a,529,2568,3145,62.2,71,-127,-134,93,-26,-108,sp,ads
HS2,u,500,1757,3000,49.291,-116,294,-66,-59,212,56,sp,ads
HS2,a,803,1713,2519,93.887,-26,138,-579,27,-31,73,sp,ads
HS2,e,663,2130,2927,24.645,0.1,-42,-56,5,43,-18,sp,ads
HS2,e,589,2169,2909,50.464,2,-99,-62,76,-83,-8,sp,ads
HS2,e,408,2293,2765,41.075,-11,14,82,-26,111,14,sp,ads
HS2,o,503,1927,2803,44.596,-2,93,-91,52,65,-72,sp,ads
HS2,i,358,2707,3037,63.374,19,-114,-70,3,289,205,sp,ads
HS2,o,547,1029,2698,84.498,-46,2,11,40,55,-14,sp,ads
HS2,o,741,1194,2962,78.63,-195,-208,-130,-25,-200,-106,sp,ads
HS2,a,907,1663,2752,297.817,-18,-16,-16,87,159,-55,sp,ads
HS2,a,947,1494,2771,346.208,-10,-113,132,27,-50,12,sp,ads
HS2,a,811,1700,2727,52.811,-51,-56,-33,42,-42,-12,sp,ads
HS2,e,551,1921,3185,51.638,-10,-180,-832,18,-189,377,sp,ads
HS2,o,835,1414,3267,66.726,-88,20,-198,14,27,300,sp,ads
HS2,a,808,1651,2717,79.804,13,-7,40,64,43,-14,sp,ads
HS2,e,597,2077,2783,69.242,13,-168,-13,112,-231,30,sp,ads
HS2,o,554,1041,2572,73.936,-46,-133,-23,-9,-135,-36,sp,ads
HS2,o,587,1057,2705,217.113,20,45,18,-103,-170,-6,sp,ads
HS2,i,296,2935,3621,593.834,-18,15,116,2,-26,23,sp,ads
HS2,i,270,2954,3569,78.63,9,-42,11,-3,121,427,sp,ads
HS2,o,610,1206,2623,78.63,-89,-169,44,-11,-103,168,sp,ads
HS2,a,928,1643,2859,109.834,-31,-31,-116,38,-48,-80,sp,ads
HS2,o,534,979,2847,262.883,-2,52,4,-27,-12,80,sp,ads
HS2,a,869,1441,2845,268.751,-18,-154,162,9,-63,107,sp,ads
HS2,e,580,764,2258,137.31,-77,1329,370,-121,-1465,-610,sp,ads
HS2,a,870,1836,1923,118.532,-9,42,-16,103,-12,-810,sp,ads
HS2,u,586,2140,2827,129.094,14,-26,72,39,544,4,sp,ads
HS2,a,765,1743,2569,92.713,-105,-353,-863,4,-70,-170,sp,ads
HS2,i,309,2773,3218,99.755,35,-90,-127,-51,175,286,sp,ads
HS2,o,472,1836,2861,80.977,44,-301,-14,147,-61,-178,sp,ads
HS2,o,508,924,2095,30.513,-33,41,-95,40,57,-143,sp,ads
HS2,u,326,1335,2155,51.638,0.05,-268,154,2,-207,64,sp,ads
HS2,u,689,1296,3005,120.879,-256,435,-904,145,607,447,sp,ads
HS2,a,883,1517,2877,506.946,33,64,85,593,252,469,sp,ads
HS2,e,559,1137,2128,39.372,17,1017,607,59,-720,-595,sp,ads
HS2,o,522,1215,2831,83.287,42,155,-43,80,-96,-165,sp,ads
HS2,i,341,2371,2980,68.144,22,109,-6,101,130,-55,sp,ads
HS2,e,796,2033,2732,78.744,-126,11,108,-4,327,37,sp,ads
HS2,a,827,1685,2979,51.486,11,-58,-19,20,-29,-28,sp,ads
HS2,e,667,1891,2930,75.715,18,-8,81,65,19,19,sp,ads
HS2,e,621,2075,2979,83.287,-58,-80,-209,26,-36,-108,sp,ads
HS2,o,881,906,3143,280.146,-189,414,-198,116,-248,40,sp,ads
HS2,i,352,2596,2977,68.144,-8,210,137,-11,477,120,sp,ads
HS2,e,512,2113,2844,59.058,-13,-37,-17,-5,-40,-34,sp,ads
HS2,e,492,2088,2860,54.515,28,39,8,156,19,-55,sp,ads
HS2,e,639,2171,2896,252.888,-30,-17,-77,-14,170,27,sp,ads
HS2,a,965,1427,2886,272.574,-8,24,-49,49,-12,-23,sp,ads
HS2,o,570,1174,2379,60.572,-57,-79,28,11,-118,191,sp,ads
HS2,e,513,2441,2943,171.116,-63,-18,-154,-118,45,-80,sp,ads
HS2,i,383,2709,3112,84.801,11,-146,-68,22,-85,54,sp,ads
HS2,o,576,1043,2886,36.343,-73,136,17,6,166,212,sp,ads
HS2,o,621,877,2793,221.088,-10,-51,-44,-76,-27,96,sp,ads
HS2,a,907,1392,2595,231.688,-50,-41,173,40,-26,-170,sp,ads
HS2,a,745,1758,2727,53.001,-14,-33,11,78,34,28,sp,ads
HS2,e,588,970,2122,37.858,-51,457,-187,-14,-919,-687,sp,ads
HS2,o,706,1183,2631,90.858,79,232,598,57,31,404,sp,ads
HS2,a,846,1745,2831,186.259,-111,-894,-1153,30,-31,97,sp,ads
HS2,e,560,2189,2914,71.172,4,-196,-60,67,-94,114,sp,ads
HS2,o,561,1074,2490,72.687,-19,-71,157,10,-125,-64,sp,ads
HS2,o,562,1002,2549,224.117,-3,96,56,-1,-171,15,sp,ads
HS2,u,358,1090,2505,56.029,45,-19,148,38,181,-217,sp,ads
HS2,a,534,1464,2700,42.4,38,-130,-1245,22,23,898,sp,ads
HS2,e,751,1910,2853,27.887,5,-66,-30,40,38,-3,sp,ads
HS2,e,464,1677,2874,36.617,3,-13,-13,198,107,-45,sp,ads
HS2,o,746,1268,3152,39.887,0.4,129,-136,-133,37,-41,sp,ads
HS2,o,605,1238,2996,79.773,-54,-196,-186,6,-125,-410,sp,ads
HS2,i,413,1870,2889,49.437,1,40,-9,-12,30,20,sp,ads
HS2,e,634,1864,2839,33.592,-30,9,0,-37,-26,-0.4,sp,ads
HS2,a,753,1764,2866,33.592,6,-18,-54,13,19,-53,sp,ads
HS2,a,747,1767,2750,94.748,-398,-931,-923,4,43,-53,sp,ads
HS2,e,592,2069,2884,42.246,-0.8,-376,-416,65,200,6,sp,ads
HS2,o,832,1440,3542,69.648,-13,-24,-558,30,15,690,sp,ads
HS2,a,787,1685,2745,71.932,28,-30,34,86,-75,27,sp,ads
HS2,i,528,2592,3039,36.491,-64,-60,-95,-54,0.5,24,sp,ads
HS2,e,721,2104,2868,53.908,3,133,13,30,109,10,sp,ads
HS2,u,496,1249,2808,57.759,76,467,40,133,298,11,sp,ads
HS2,a,762,1731,2672,89.66,-35,-36,-43,68,-115,-30,sp,ads
HS2,o,828,1219,3080,167.501,-224,108,-155,-22,14,-120,sp,ads
HS2,e,581,1389,1867,55.834,-1,194,34,34,-575,-1076,sp,ads
HS2,o,863,1410,3255,68.348,-3,-17,129,38,183,322,sp,ads
HS2,a,800,1654,2779,117.443,56,-44,285,109,-166,507,sp,ads
HS2,e,505,2546,3020,327.443,-19,95,1,-42,-57,-9,sp,ads
HS2,e,556,2590,3107,596.351,8,34,63,23,107,109,sp,ads
HS2,i,322,2844,3296,64.792,-58,-26,272,95,353,246,sp,ads
HS2,a,781,1658,2111,169.179,2,77,412,27,-93,-605,sp,ads
HS2,e,732,2164,2879,62.992,-79,-137,14,-35,-244,20,sp,ads
HS2,a,814,1744,2850,64.792,-10,5,-29,13,-99,-88,sp,ads
HS2,u,349,1056,2200,53.993,-4,6,-39,20,-61,4,sp,ads
HS2,a,786,1660,2686,87.3,-170,-870,-927,26,167,355,sp,ads
HS2,a,864,1460,2297,86.016,-89,-105,-62,26,-25,-93,sp,ads
HS2,o,549,1014,3000,39.518,-20,-116,-127,-20,-76,-39,sp,ads
HS2,o,773,1276,3233,46.218,3,-84,64,23,-78,95,sp,ads
HS2,e,696,2115,2887,68.043,-19,-168,-9,72,76,157,sp,ads
HS2,a,876,1735,2589,77.03,-95,-7,178,-4,-19,-132,sp,ads
HS2,a,762,1825,2907,68.043,-7,-61,-82,12,74,26,sp,ads
HS2,u,311,1057,2207,70.611,14,9,-60,29,-10,26,sp,ads
HS2,e,559,1592,2911,50.069,82,-37,-26,68,-42,35,sp,ads
HS2,o,535,1134,2743,77.03,43,360,118,72,98,-413,sp,ads
HS2,i,338,2502,2925,110.409,24,-360,-33,1,318,-129,sp,ads
HS2,a,977,1524,2237,177.168,-94,-9,115,74,71,-282,sp,ads
HS2,o,515,842,2952,292.713,-65,4,-421,-165,-88,-52,sp,ads
HS2,i,239,2906,3752,151.722,14,102,105,-118,43,305,sp,ads
HS2,e,524,2332,3058,114.781,-53,103,23,-8,200,79,sp,ads
HS2,e,543,2480,3002,373.368,15,-110,3,252,1209,711,sp,ads
HS2,e,553,1823,1861,38.961,-70,-78,687,-30,125,-787,sp,ads
HS2,o,561,1405,2683,38.961,13,134,-65,113,166,-177,sp,ads
HS2,e,518,2196,2805,128.468,-42,22,-75,-7,137,47,sp,ads
HS2,a,729,1840,2615,96.205,-100,-61,-475,-19,-47,-156,sp,ads
HS2,i,341,2750,3107,109.602,22,-151,-15,-44,309,148,sp,ads
HS2,o,658,957,3118,251.652,-41,-97,-894,58,-114,64,sp,ads
HS4,e,485,2000,2976,46.002,-19,-21,20,-9,-7,-14,sp,ads
HS4,e,452,1869,3097,40,-11,43,25,102,146,82,sp,ads
HS4,o,442,1559,3207,48.961,-34,-878,-1058,61,8,94,sp,ads
HS4,e,421,1947,2668,62.596,-15,175,186,90,203,-129,sp,ads
HS4,e,613,2195,3088,30,-31,-249,108,3,52,4,sp,ads
HS4,e,608,1947,2744,60,-2,136,48,27,140,81,sp,ads
HS4,a,626,1816,2721,60,29,-6,97,63,124,2,sp,ads
HS4,e,549,1739,2759,50,23,30,-68,34,74,-166,sp,ads
HS4,u,361,694,2626,100,-6,-10,9,6,-235,-20,sp,ads
HS4,a,534,1838,3000,72.777,144,-20,-204,289,52,410,sp,ads
HS4,e,444,2256,2948,30.567,4,56,20,16,38,22,sp,ads
HS4,e,307,1992,2886,53.182,37,11,11,-11,-43,-91,sp,ads
HS4,u,323,1105,3158,100,-8,226,-106,-30,-591,47,sp,ads
HS4,o,412,2399,2928,70.461,-10,-29,748,102,-271,-362,sp,ads
HS4,o,386,1741,2802,80.439,82,347,88,255,372,-281,sp,ads
HS4,e,244,1971,3401,47.437,-5,-110,-280,-0.7,6,857,sp,ads
HS4,o,240,1561,3089,66.412,-23,188,-459,11,54,539,sp,ads
HS4,a,397,1403,1573,315.798,-56,110,42,-362,-173,-1806,sp,ads
HS4,e,493,2067,2834,40,-10,-33,-5,-10,-34,-44,sp,ads
HS4,e,467,2173,3077,30,25,-24,-58,17,125,82,sp,ads
HS4,e,543,2232,2935,30,-53,33,-9,-5,-59,-106,sp,ads
HS4,a,560,2113,2959,30,-4,38,-7,-5,-23,67,sp,ads
HS4,a,802,1802,2928,75.171,-101,-147,-160,101,5,193,sp,ads
HS4,i,413,2449,2850,120,22,-28,19,7,250,-104,sp,ads
HS4,o,373,1606,2915,31.333,-7,-64,-185,14,-38,156,sp,ads
HS4,e,348,1698,2992,40,8,-35,-257,26,85,383,sp,ads
HS4,o,446,840,2302,70,28,387,1154,74,-543,-871,sp,ads
HS4,a,864,1706,2826,120.313,-43,-45,-204,408,909,819,sp,ads
HS4,e,530,1961,2827,82.93,-56,286,19,81,212,22,sp,ads
HS4,e,527,2075,3000,140,38,-76,-155,22,9,-14,sp,ads
HS4,o,525,918,2628,100,-115,-111,115,84,-226,-15,sp,ads
HS4,a,653,1666,2793,77.03,53,-4,247,238,163,52,sp,ads
HS4,u,366,877,2745,67.236,26,-25,122,19,-117,57,sp,ads
HS4,o,503,1164,2761,80,-20,101,-507,178,-31,-269,sp,ads
HS4,e,424,2317,3021,50,-141,-161,-84,-87,-149,76,sp,ads
HS4,e,423,2451,3198,90.47,42,77,-64,33,278,0.3,sp,ads
HS4,o,411,1183,2923,70,-57,40,-213,-438,-415,-317,sp,ads
HS4,e,458,2314,3030,240,-41,31,3,98,23,98,sp,ads
HS4,o,399,1323,2542,67.413,20,512,140,65,264,38,sp,ads
HS4,e,378,977,2249,33.135,-19,296,-45,-11,-203,222,sp,ads
HS4,o,386,1929,3472,43.418,-13,-858,-1178,63,871,932,sp,ads
HS4,e,436,1801,2817,43.755,73,-70,-52,53,-123,145,sp,ads
HS4,o,614,1410,2966,70,-35,85,-32,267,186,115,sp,ads
HS4,i,418,2664,2994,120,-50,-118,-170,-18,88,-65,sp,ads
HS4,a,842,1931,2451,122.167,-114,120,370,74,-84,-1,sp,ads
HS4,a,740,1761,2733,83.017,-88,-75,-46,56,-91,-76,sp,ads
HS4,i,427,2528,3031,120,-15,-48,-88,82,186,-96,sp,ads
HS4,o,394,1069,2386,30,60,-345,121,-3,-29,-0.2,sp,ads
HS4,e,415,1826,2552,50,-16,-76,199,20,31,-290,sp,ads
HS4,a,746,1801,2710,50,-68,-129,-78,114,-75,-94,sp,ads
HS4,i,388,2424,3044,108.453,14,33,-33,59,302,-254,sp,ads
HS4,o,538,1241,3347,110,-13,-139,-160,16,-312,126,sp,ads
HS4,e,462,2287,2901,40,18,-214,270,60,-161,-7,sp,ads
HS4,i,381,2626,3132,135.183,36,-49,-27,89,119,-86,sp,ads
HS4,e,498,2262,3079,141.277,-36,-1038,-943,30,8,-20,sp,ads
HS4,o,520,1448,2815,60,33,86,117,95,142,-40,sp,ads
HS4,e,467,2194,2880,72.189,36,-229,153,125,-133,51,sp,ads
HS4,e,557,1942,2960,36.999,-12,182,-24,-10,48,44,sp,ads
HS4,a,606,1831,2803,30,-8,73,80,69,49,42,sp,ads
HS4,e,501,2245,3022,63.985,-62,213,-71,-21,319,215,sp,ads
HS4,a,812,1815,2662,140.381,-42,-165,-121,123,-327,-326,sp,ads
HS4,a,719,1940,2890,120,-4,25,17,322,149,-23,sp,ads
HS4,e,627,1868,2859,30,-64,-39,-984,-32,-16,34,sp,ads
HS4,a,562,1110,2553,52.048,155,828,304,258,-742,443,sp,ads
HS4,e,561,1716,2902,30,25,27,37,-7,37,5,sp,ads
HS4,o,802,1585,2873,78.31,-71,2,25,-9,-43,-47,sp,ads
HS4,a,770,1765,2966,23.38,19,-79,0,103,25,16,sp,ads
HS4,e,657,2034,2984,100,-55,-9,-38,117,159,25,sp,ads
HS4,e,580,2432,2923,70,16,-310,-34,77,-83,-140,sp,ads
HS4,i,427,2777,3100,180.237,29,-121,3,2,98,-36,sp,ads
HS4,o,533,905,3241,187.384,27,-40,-243,-83,-234,107,sp,ads
HS4,e,485,2430,3186,275.481,34,99,-75,-36,95,102,sp,ads
HS4,e,539,2400,3110,81.124,-16,0.3,-36,59,47,-6,sp,ads
HS4,e,483,2551,3188,318.763,-29,-4,-41,-19,256,301,sp,ads
HS4,e,587,2157,2937,88.354,-13,23,-12,127,256,104,sp,ads
HS4,e,554,1975,2698,104.724,1,66,85,210,223,23,sp,ads
HS4,e,620,1951,3083,55.939,-41,136,13,36,-102,-7,sp,ads
HS4,e,541,1899,2653,60,-8,-73,29,50,-32,51,sp,ads
HS4,e,502,2339,3068,130,-27,-229,-63,99,-342,127,sp,ads
HS4,e,457,1698,2720,303.328,-40,933,143,-43,-803,-105,sp,ads
HS4,u,372,589,2874,83.409,-90,-54,-59,61,-291,154,sp,ads
HS4,a,721,1773,2848,106.665,-133,-27,158,31,-62,128,sp,ads
HS4,e,509,2011,2881,120,-34,-165,-165,52,-52,-82,sp,ads
HS4,u,313,1062,2608,38.016,6,-177,46,0.5,-140,-268,sp,ads
HS4,a,642,1690,3016,79.98,-99,42,40,-50,29,-76,sp,ads
HS4,u,378,1565,3020,77.081,15,-715,-100,31,-638,41,sp,ads
HS4,a,796,1854,2734,120,-26,-44,-9,186,-106,-157,sp,ads
HS4,a,747,1929,2772,230.059,-19,-76,-28,65,-94,-239,sp,ads
HS4,e,538,2495,3036,280.603,-43,63,75,1,110,-34,sp,ads
HS4,a,821,1610,2556,83.012,78,-110,0,140,-24,-258,sp,ads
HS4,o,541,933,3167,270,26,209,14,7,-199,289,sp,ads
HS4,e,555,2119,2963,100,-80,-240,47,-29,273,12,sp,ads
HS4,e,559,1891,2654,83.936,-8,-186,133,26,-182,-203,sp,ads
HS4,e,469,2567,3152,40,-8,-40,85,-43,5,-38,sp,ads
HS4,e,486,1938,3483,60,18,179,-550,137,222,587,sp,ads
HS4,e,625,1886,2876,30,-2,-83,-5,-2,-78,-26,sp,ads
HS4,e,579,1967,2748,40,36,27,104,122,78,-34,sp,ads
HS4,e,542,2411,2986,79.363,62,-238,-157,186,-150,-92,sp,ads
HS4,i,430,2748,3089,130,-14,78,-1,-4,397,80,sp,ads
HS4,o,596,1072,3162,251.45,10,186,-98,0.6,-73,142,sp,ads
HS4,o,433,924,3067,53.702,-16,13,-15,39,134,19,sp,ads
HS4,e,384,1887,2797,109.453,-37,-80,-20,-110,-307,-221,sp,ads
HS4,i,361,2669,3098,70.188,15,20,-129,3,313,28,sp,ads
HS4,e,476,2260,3110,90,-214,-1220,-560,27,133,43,sp,ads
HS4,e,587,2309,3015,126.827,-25,-69,88,20,56,-17,sp,ads
HS4,e,500,2417,3015,100.548,-14,-80,24,77,-115,-43,sp,ads
HS4,a,513,2500,3054,59.063,-41,29,136,-2,146,-187,sp,ads
HS4,i,465,2427,3121,60,11,74,32,4,367,-5,sp,ads
HS4,a,809,1584,2330,65.451,-80,-162,-102,105,-59,-84,sp,ads
HS4,a,708,1750,3348,53.702,-144,-48,-722,37,49,140,sp,ads
HS4,i,449,2573,3245,79.175,-32,-148,100,-18,340,-25,sp,ads
HS4,a,714,773,1819,100,16,1178,1503,-4,-984,-1776,sp,ads
HS4,o,619,1884,3040,40,0.5,-46,143,-3,-20,107,sp,ads
HS4,e,636,2005,2704,70,-12,-28,55,-0.8,31,19,sp,ads
HS4,a,892,1820,2554,94.835,-133,41,175,-16,35,-70,sp,ads
HS4,e,510,2279,2914,87.417,5,11,-86,57,162,40,sp,ads
HS4,a,777,1862,2608,82.461,62,62,90,18,-413,-98,sp,ads
HS4,o,729,1705,2661,30,-84,124,90,60,168,45,sp,ads
HS4,a,554,1272,1678,60,10,-86,614,119,387,-905,sp,ads
HS4,e,565,2293,3078,61.7,4,-207,44,14,35,94,sp,ads
HS4,i,366,2784,3164,77.691,9,-291,-105,33,138,-33,sp,ads
HS4,a,767,1752,1896,110,-4,61,664,30,56,-832,sp,ads
HS4,a,573,1710,3048,115.401,240,61,72,186,-65,-210,sp,ads
HS4,i,403,2881,3256,430,11,60,-28,38,65,147,sp,ads
HS4,a,787,1624,2600,36.933,9,-64,-69,73,9,-47,sp,ads
HS4,o,523,1918,3139,53.662,49,-99,-7,77,-48,51,sp,ads
HS4,i,419,2038,2776,50,2,201,199,5,208,-92,sp,ads
HS4,a,778,1739,2424,80,-49,-85,67,334,50,-165,sp,ads
HS4,a,689,1682,3079,34.328,-167,-781,-1302,13,63,72,sp,ads
HS4,i,418,2704,3200,75.411,-47,-140,22,-11,343,55,sp,ads
HS4,a,675,1763,2961,100,-32,11,-288,105,40,457,sp,ads
HS4,o,616,1776,3102,40.913,-62,-75,60,12,58,5,sp,ads
HS4,e,570,1748,3062,40.211,16,-29,48,65,6,-29,sp,ads
HS4,e,591,2221,3079,160,-54,-44,-45,28,178,140,sp,ads
HS4,e,492,2089,3058,40,65,23,-5,63,75,40,sp,ads
HS4,e,489,1995,2911,60,-21,61,75,-15,107,17,sp,ads
HS4,o,565,1243,3146,130,-105,29,20,27,-56,2,sp,ads
HS4,e,413,1774,2878,40,10,-36,25,23,-25,-35,sp,ads
HS4,u,447,1382,3134,94.513,-13,-93,29,5,-356,25,sp,ads
HS4,a,791,1788,2403,86.838,-68,102,34,97,147,-59,sp,ads
HS4,e,429,1724,2970,130,5,102,-26,32,-159,48,sp,ads
HS4,e,448,2112,2964,90,0.2,-122,14,35,62,4,sp,ads
HS4,i,380,2731,3100,70,15,-154,23,65,-173,-375,sp,ads
HS4,e,417,2426,3091,150,-18,167,70,-124,535,143,sp,ads
HS4,o,534,1115,2911,163.089,-2,94,-944,-0.8,-64,993,sp,ads
HS4,a,833,1666,2785,79.558,26,61,87,44,165,64,sp,ads
HS4,e,486,1655,3024,35.42,23,-124,11,33,-0.5,27,sp,ads
HS4,o,362,1144,2476,142.759,25,78,59,99,-203,-60,sp,ads
HS4,a,769,1740,3009,55.987,-75,-64,-98,290,695,688,sp,ads
HS4,a,790,1664,3225,52.432,-44,-500,-1821,64,14,485,sp,ads
HS4,a,885,1686,2792,112.678,-17,17,-28,121,93,-27,sp,ads
HS4,a,627,1919,2852,40,-31,-136,-38,34,-83,-46,sp,ads
HS4,e,510,2234,2974,110,-0.2,-55,-3,28,-16,12,sp,ads
HS4,a,599,1841,2825,143.981,131,-95,1,272,26,-135,sp,ads
HS4,i,409,2902,2959,79.981,8,-108,207,-8,520,-90,sp,ads
HS4,a,708,1772,2939,80.997,-102,37,53,289,303,365,sp,ads
HS4,o,452,990,2788,60,44,-54,-847,104,-17,-108,sp,ads
HS4,a,833,1800,2654,96.303,-62,102,26,66,94,-73,sp,ads
HS4,a,822,1770,2917,150,-8,-10,-33,458,-107,210,sp,ads
HS4,o,378,1073,2793,50,-29,-70,-115,-10,-87,5,sp,ads
HS4,a,882,1780,2652,110,-11,-11,-17,221,-139,-95,sp,ads
HS4,e,442,2469,3110,90,79,-183,-137,2,-39,-46,sp,ads
HS4,e,387,2562,3075,30,80,-838,-165,-10,164,150,sp,ads
HS4,e,381,1819,2910,30,12,174,52,61,299,55,sp,ads
HS4,e,365,1991,2950,30,-7,130,5,50,94,-11,sp,ads
HS4,a,585,1765,2789,50,40,28,31,150,33,-65,sp,ads
HS4,o,501,1261,2065,70,10,-141,1281,67,-102,-756,sp,ads
HS4,e,445,2406,3168,128.476,-10,-219,-118,-17,77,23,sp,ads
HS4,e,536,2427,3176,130.997,-42,-111,-52,11,101,-50,sp,ads
HS4,e,571,2078,3127,85.971,0.9,131,-175,53,274,102,sp,ads
HS4,o,500,1401,2962,87.957,35,45,32,105,116,262,sp,ads
HS4,e,435,1825,2830,50,13,9,-20,58,-60,25,sp,ads
HS4,e,411,1819,2849,90,-18,17,-26,-46,-137,-83,sp,ads
HS4,e,417,1910,2797,30,19,44,-10,12,23,-17,sp,ads
HS4,e,313,1852,2877,30,60,9,-81,39,-0.4,-55,sp,ads
HS4,u,302,956,2597,70,20,-72,-23,12,-44,-6,sp,ads
HS4,e,440,2364,3153,70,50,-144,-10,81,-154,62,sp,ads
HS4,e,460,2364,3052,80,27,276,101,13,682,-91,sp,ads
HS4,o,511,1198,3078,86.103,10,-11,12,9,-105,-39,sp,ads
HS4,e,458,2387,2955,268.77,25,-81,165,15,-113,-17,sp,ads
HS4,a,803,1690,2542,110.831,-29,-116,115,-30,-99,-122,sp,ads
HS4,i,385,2532,2967,130.882,6,-0.1,119,7,365,-87,sp,ads
HS4,o,406,931,2435,116.861,26,-25,-96,62,124,-227,sp,ads
HS4,e,487,1992,2888,70,-77,172,23,112,-6,-245,sp,ads
HS4,a,695,1699,2682,54.444,-52,20,58,96,56,70,sp,ads
HS4,i,443,2574,3159,60,-43,234,4,-36,134,-19,sp,ads
HS4,e,469,2237,3091,30,12,88,11,14,165,40,sp,ads
HS4,e,480,2346,2955,60,4,-179,-21,33,-251,178,sp,ads
HS4,i,373,2285,2981,80,7,63,-57,13,10,-93,sp,ads
HS4,e,598,1817,3010,50,-102,89,130,-51,-77,9,sp,ads
HS4,a,545,2202,2960,40,95,-91,48,141,-179,-30,sp,ads
HS4,i,402,2927,3209,152.584,-17,-117,40,-31,204,88,sp,ads
HS4,o,492,1204,2200,72.344,-19,78,-441,-5,-24,-69,sp,ads
HS4,o,596,1220,3351,73.166,-43,5,-1957,44,70,118,sp,ads
HS4,a,920,1611,3133,100,-195,-683,-1753,157,-203,219,sp,ads
HS4,a,815,1615,2642,80,-72,-206,31,60,21,-124,sp,ads
HS4,a,774,1713,2789,99.405,-3,-82,-7,67,70,31,sp,ads
HS4,o,450,1169,3061,77.835,47,57,42,66,-207,-46,sp,ads
HS4,a,537,1819,2877,58.057,71,-71,9,239,-7,-14,sp,ads
HS4,i,402,2712,3216,92.83,-20,181,-174,-11,218,19,sp,ads
HS4,o,363,1178,2541,79.44,14,225,241,66,-382,-539,sp,ads
HS4,e,510,1585,2863,40,-52,-74,-54,9,-22,139,sp,ads
HS4,o,502,1508,2953,80,7,-98,-32,28,-231,-44,sp,ads
HS4,a,654,1775,2787,51.628,84,0.4,31,174,44,102,sp,ads
HS4,e,447,2016,3199,30,5,19,-161,14,92,159,sp,ads
HS4,a,794,1585,2736,51.2,-14,-81,-102,43,-149,-65,sp,ads
HS4,a,749,1791,2683,90,18,-16,21,71,26,21,sp,ads
HS4,o,476,1202,3123,80,27,135,-28,-2,-357,3,sp,ads
HS4,a,606,1848,2750,81.843,154,-16,-28,-149,-202,-233,sp,ads
HS4,e,508,2323,3182,50,-32,69,-82,30,276,-31,sp,ads
HS4,e,509,2007,2955,40,-14,19,2,-1,-13,5,sp,ads
HS4,e,483,2281,2931,50,20,-28,-12,34,-61,53,sp,ads
HS4,o,430,1317,2970,67.932,35,-298,-293,38,-24,114,sp,ads
HS4,o,499,867,2808,140,-24,79,-113,96,-50,11,sp,ads
HS4,i,383,2539,3054,368.108,-5,86,13,-93,243,89,sp,ads
HS4,e,294,2043,3215,40.707,-39,-23,-793,-62,-104,92,sp,ads
HS4,o,243,1087,2670,110,85,122,-2,-33,-325,176,sp,ads
HS4,a,541,1753,2698,52.911,-265,-176,80,-65,-315,-317,sp,ads
HS4,a,723,1609,2525,88.456,-138,-216,-77,-47,-218,-46,sp,ads
HS4,i,323,2693,3039,180.379,13,-24,-102,-85,633,124,sp,ads
HS4,o,276,1213,2573,60,38,-128,-85,12,16,129,sp,ads
HS4,o,327,875,2550,49.421,-17,16,95,-4,28,-45,sp,ads
HS4,e,406,1960,2845,64.936,-9,-120,27,40,-24,-94,sp,ads
HS4,e,656,1895,2910,30,-82,6,51,-27,-13,67,sp,ads
HS4,a,598,2093,2790,50,37,-145,-76,251,-95,31,sp,ads
HS4,e,431,1757,2784,50,6,457,-36,36,331,-7,sp,ads
HS4,a,792,1731,3060,101.257,-26,-151,-280,113,-274,144,sp,ads
HS4,a,560,1815,2873,60,28,107,23,220,35,38,sp,ads
HS4,e,537,1865,2866,47.803,84,-159,-38,-965,-169,-298,sp,ads
HS4,o,387,1947,3009,30,-66,-173,-11,-17,-113,69,sp,ads
HS4,a,560,2006,2822,30,93,83,120,-76,84,-53,sp,ads
HS4,a,690,1550,2882,60,-55,27,16,78,45,213,sp,ads
HS4,o,492,1577,3208,30,9,-58,-59,17,-49,15,sp,ads
HS4,e,478,1604,2930,40,2,23,52,59,47,-19,sp,ads
HS4,e,453,1935,2969,26.269,15,44,-52,40,-37,-29,sp,ads
HS4,a,691,1876,2939,70,-74,-65,-129,105,23,-72,sp,ads
HS4,e,507,2083,2961,40,-12,314,-85,25,62,-69,sp,ads
HS4,o,417,1017,3255,80,-34,-52,98,139,-83,561,sp,ads
HS4,o,384,1535,2831,40,23,-20,504,47,-12,-391,sp,ads
HS4,e,276,2242,3066,60,46,-123,-43,-165,-114,-14,sp,ads
HS4,e,464,2441,2990,74.063,-5,210,96,36,-312,-516,sp,ads
HS4,o,351,1410,3088,90,77,-437,-197,-37,94,266,sp,ads
HS4,a,462,1837,3113,57.618,4,23,-252,99,87,488,sp,ads
HS4,e,324,1929,2874,40,50,119,21,50,193,161,sp,ads
HS4,e,381,2001,3238,30,-8,-143,-389,-15,849,898,sp,ads
HS4,a,797,1704,3249,80,-43,-1,-201,403,113,118,sp,ads
HS4,e,522,1720,2815,37.146,29,13,27,59,-10,-89,sp,ads
HS4,o,320,1658,2961,30,18,42,-48,-5,-5,1,sp,ads
HS4,e,557,1694,2884,30,-10,96,-134,-25,21,-64,sp,ads
HS4,a,661,1742,2816,71.657,7,-94,106,144,66,-43,sp,ads
HS4,e,415,2048,2841,99.992,-11,-108,-3,16,103,29,sp,ads
