iteration,log_likelihood
7450,-72456.60157417449
7460,-72451.07023621177
7470,-72406.09772243057
7480,-72463.25041408262
7490,-72396.33876780588
7500,-72430.59691274783
7510,-72419.45323044376
7520,-72424.54824190031
7530,-72554.71191942158
7540,-72424.16353721016
7550,-72383.86564067232
7560,-72430.50868238522
7570,-72408.87103658885
7580,-72466.77630571545
7590,-72496.08673716472
7600,-72440.66098566345
7610,-72509.80172272492
7620,-72443.07807129978
7630,-72527.88375104063
7640,-72420.94472831754
7650,-72479.96932292814
7660,-72491.75315574276
7670,-72527.18835524937
7680,-72369.46897244
7690,-72408.77626337278
7700,-72457.87652661283
7710,-72449.92831368328
7720,-72365.00854199019
7730,-72437.79723702326
7740,-72408.8986609071
7750,-72447.1448341849
7760,-72336.2167461121
7770,-72373.008292708
7780,-72405.06834115656
7790,-72393.30479796132
7800,-72359.53036247559
7810,-72411.06279959148
7820,-72477.40531607594
7830,-72460.74787901533
7840,-72591.60000928781
7850,-72453.88830112391
7860,-72343.10544724672
7870,-72423.53293222113
7880,-72293.52184101625
7890,-72310.09682825688
7900,-72366.90837029977
7910,-72410.37344214434
7920,-72325.95605389217
7930,-72322.77231816227
7940,-72354.21604986573
7950,-72526.99610815351
7960,-72418.04554180098
7970,-72475.2154769107
7980,-72499.08051413119
7990,-72397.94115299206
8000,-72429.9021279996
8010,-72358.0221855737
8020,-72318.8274428898
8030,-72412.64859300449
8040,-72385.26833252156
8050,-72341.40391605315
8060,-72475.60384089948
8070,-72419.18226061348
8080,-72421.09068192876
8090,-72444.53347651027
8100,-72446.26580327637
8110,-72370.92167417874
8120,-72358.84605500274
8130,-72395.3050533677
8140,-72471.87943860245
8150,-72317.05624023631
8160,-72351.81814501295
8170,-72408.5896085377
8180,-72445.69404813477
8190,-72470.39464019756
8200,-72469.96695381706
8210,-72404.84568038887
8220,-72380.5991732866
8230,-72435.84890662818
8240,-72454.7858034502
8250,-72302.5804894018
8260,-72372.2714589244
8270,-72330.23421638834
8280,-72447.07538269564
8290,-72294.00813155706
8300,-72415.63185174695
8310,-72389.87976236374
8320,-72434.36781021538
8330,-72455.62661973474
8340,-72467.23380834519
8350,-72471.19596479028
8360,-72425.06065801224
8370,-72382.47123631412
8380,-72472.33585277326
8390,-72426.71243742527
8400,-72369.14226688024
8410,-72504.9727351162
8420,-72513.10615619754
8430,-72554.3677078153
8440,-72437.84536710595
8450,-72446.87289137587
8460,-72378.85516965664
8470,-72447.0595949986
8480,-72377.61300963559
8490,-72434.15635376908
8500,-72401.63772966302
8510,-72326.02598368794
8520,-72501.02398924097
8530,-72465.50419357394
8540,-72341.76802520746
8550,-72270.54730079621
8560,-72338.81861156899
8570,-72450.35707383153
8580,-72412.78145650451
8590,-72479.6144456266
8600,-72366.44081761032
8610,-72392.269530716
8620,-72370.70870133497
8630,-72389.85626574895
8640,-72376.54389963602
8650,-72348.99947252813
8660,-72321.68419073278
8670,-72414.28323953244
8680,-72450.57079281792
8690,-72418.10999591456
8700,-72414.07559817389
8710,-72366.58494465087
8720,-72460.0229948766
8730,-72378.57977569017
8740,-72430.76733808877
8750,-72382.40180596839
8760,-72435.99294832278
8770,-72424.26999953284
8780,-72346.6239035641
8790,-72410.75171307675
8800,-72443.30426336009
8810,-72437.60184161193
8820,-72449.94347199565
8830,-72389.37957358119
8840,-72384.20515340741
8850,-72430.89875205557
8860,-72449.31715219276
8870,-72430.70662772356
8880,-72385.62853218362
8890,-72375.32094897443
8900,-72425.06858192137
8910,-72399.4002146305
8920,-72462.50052280884
8930,-72419.71079769093
8940,-72505.29054478799
8950,-72411.94231947557
8960,-72462.38980396281
8970,-72389.33051816972
8980,-72378.72948572958
8990,-72468.69166533934
9000,-72438.1081225092
9010,-72440.68366712863
9020,-72462.393441912
9030,-72366.2689481781
9040,-72432.44425631131
9050,-72429.78390743845
9060,-72452.81871998601
9070,-72468.11972425845
9080,-72353.62055273558
9090,-72401.11793202707
9100,-72400.16380319397
9110,-72362.1119272769
9120,-72432.87349924771
9130,-72380.22115875845
9140,-72324.58935502377
9150,-72341.07231303124
