,f1,f2,vowel,learned_cat
478,686.0733089584737,2030.5306368880306,a,2
479,832.4925971353282,1638.4844539899236,a,1
480,936.3942218656609,1774.7605857147505,a,3
481,178.74791368416936,1114.336836145154,u,1
482,485.4278589280968,1052.13931170172,o,1
483,794.3815812438297,1993.2748528099746,a,3
484,346.2158184176517,2696.299895917933,i,0
485,416.2081924875648,1214.7737833492743,o,1
486,834.1905725825736,1419.6194131906846,a,3
487,393.06403905601724,1958.299113152036,e,2
488,528.2564451001467,2163.0989850084748,e,2
489,559.7253979685036,1993.4093487972002,e,2
490,390.97197738676545,1216.2763740560267,o,1
491,769.7379689835104,1435.8994722741631,a,2
492,399.37252906552226,1961.6299354668784,e,2
493,826.9913597983186,1825.8649899022362,a,3
494,619.0960360430471,1936.1569091176882,e,2
495,756.9016288474894,1886.2063755586285,a,3
496,710.8138019632926,1430.6691855764734,a,1
497,873.6702126370537,1213.760986846055,a,3
498,786.0874914455417,1567.2126210477095,a,3
499,846.2922047948435,1742.9672798224026,a,3
500,662.9538021660139,1371.0658730774219,o,1
501,676.9042414267567,1505.9339666627518,a,3
502,582.1157764648121,1837.4473196796312,e,3
503,765.9335346256323,1865.0018512176543,a,3
504,575.9873015374518,2015.7183844443541,e,3
505,801.6826168077293,1755.0057463461058,a,3
506,192.47865756319078,1008.1275095398871,o,1
507,612.2792610905994,1469.1241845681423,e,2
508,629.4745854341777,2062.7732199450274,e,2
509,576.8620801394271,1410.5190434012165,a,1
510,629.9774571428051,1408.216874792244,a,1
511,552.9956028968655,2777.4242939135233,e,2
512,422.07647216287666,1969.6098825152676,e,2
513,640.6484560053776,1668.828218038111,e,3
514,485.33150972891383,2671.586876889445,i,2
515,480.2828624539868,2640.054365688152,e,2
516,1026.0984064040726,2071.2861928851853,a,3
517,418.20279642240274,1857.9180263487972,e,3
518,619.1362653659774,2002.884937822849,e,2
519,746.1301459649585,1615.4529655906035,a,3
520,588.826221312725,1738.5110204781467,e,3
521,552.1288880681687,662.5186378302961,o,1
522,580.7908038468867,2238.6452582461366,e,2
523,490.48268956050174,1373.0118010887613,a,1
524,536.8420407048042,1705.9099366335872,e,3
525,718.4565568403488,1350.858852810896,o,1
526,570.7401490258779,2359.2640162186844,e,2
527,944.9743473956333,2020.399623335849,a,3
528,493.90951431443375,1485.6043259949486,u,1
529,305.36306563878065,3014.9964691836058,i,0
530,519.1863333218695,2393.813098893548,e,2
531,915.4958578286403,1895.873072628741,a,3
532,628.0849133119899,1735.7100280438688,a,2
533,380.9726092372365,1173.9837461515854,o,1
534,541.5800694073806,1252.8817213541536,o,1
535,363.48074958385257,1696.124378853743,e,2
536,301.0224544751658,1331.017563638021,u,1
537,567.8114407423261,2220.0411882713943,e,2
538,453.43763298153976,779.1975553003081,o,1
539,565.3545809328261,1926.3651833089643,e,2
540,646.9915576056214,1939.001177954561,e,3
541,555.7702178332498,2223.5757778914167,e,2
542,792.793701709706,1220.316489364686,o,1
543,1110.380335721965,1893.7751504307494,a,3
544,866.313630884026,1445.8275866731778,a,1
545,828.4012858021601,1640.1252349424253,a,3
546,504.70669073083354,2481.357432044242,e,0
547,415.065624443909,1082.1944546000618,u,1
548,672.0345275177496,1240.5547440258244,o,1
549,791.8153609465812,1859.874309284482,a,1
550,435.0808063327154,1128.6243233265159,o,1
551,415.0443211530659,2332.254940302469,i,0
552,743.3494113495121,2138.7900278774528,a,3
553,633.2919795671786,2361.8193609776004,e,2
554,1028.9960401454769,1610.7866897178603,a,3
555,567.721470627359,2217.9459486390115,e,2
556,361.5360885109796,2410.414431178968,i,0
557,427.5324856011367,1662.641022644275,a,1
558,725.8245997810012,1689.568618330242,a,2
559,508.0377613422245,1979.3559683300502,e,0
560,713.2952383423493,1641.2660307725046,a,3
561,875.309030649332,1918.9614986774247,a,3
562,591.7912238404857,2366.7566436713,e,2
563,597.3738791939827,1468.3926361619274,a,1
564,86.40503005663703,1177.5741332153216,o,1
565,266.1228899741126,1277.3531357787651,u,1
566,272.8835664190516,1392.7407120886426,o,1
567,292.2757968262865,1481.3607821335384,e,1
568,370.76911176285716,1457.6550246066072,o,2
569,650.0740437695503,1344.6902135910714,o,2
570,462.3734694210808,2019.0839806274575,e,0
571,403.3385494322008,1616.465665576913,o,1
572,405.3209279616645,1830.848043868571,e,2
573,698.5828955669481,1976.380590662551,a,3
574,678.6779376998333,1606.8353618515714,a,2
575,631.8418686493156,2064.428611247586,e,2
576,533.3599421431711,1385.2193380211515,o,2
577,510.30579875335565,1229.6282994187677,o,1
578,673.4518252006526,1090.7055701140464,o,1
579,423.9519245915196,1972.4521795202813,e,0
580,584.3783528024636,2296.6659780535742,e,2
581,632.0537000580143,1469.3705192326768,o,2
582,1022.5333276780103,1512.465223203336,a,3
583,349.7206071024374,2213.5231764652076,e,2
584,496.1948064809303,2270.3239822630558,e,0
585,560.9945955036427,2029.0869567033005,a,2
586,673.1535721732265,1131.7554410881246,o,1
587,550.1828807540774,2167.6436977253666,e,2
588,508.537354228734,1720.8328187747147,e,2
589,737.2576611691486,1299.2187541798667,e,1
590,441.73400017748065,1639.951919386891,e,2
591,437.26806644717203,1042.5767147898296,o,1
592,773.5197623439003,1968.1463572727444,a,3
593,450.79929325848707,797.7301533734551,u,1
594,693.2636035262317,2678.78501638895,e,2
595,788.3335546944047,923.6725809215487,o,1
596,437.98878691943935,1344.63394408814,o,1
597,389.0250255172511,2301.6674827768898,e,2
598,260.04461286049786,1239.855495726792,o,1
599,836.4927877033069,1500.4000970032903,a,3
600,424.24516280015865,1607.74597890277,o,1
601,698.368717576123,1564.5150036044906,a,3
602,618.1487204796496,2101.7573542243213,e,2
603,285.7227445740324,882.8920905508558,o,1
604,478.4870531925977,2739.248411065978,i,0
605,584.5724185693076,2065.885601961843,e,2
606,441.7809704137128,2272.962465457464,e,2
607,316.1203616300037,2857.7652431429588,i,0
608,416.60599264342346,2324.185039252855,i,2
609,716.191942062319,1647.0940997226,a,2
610,216.36925280587582,980.0295626493789,o,1
611,629.4957212276976,1827.0049326319183,a,3
612,252.39539082204448,1112.6192991849891,o,1
613,476.1422568249297,2272.3711008854384,i,0
614,466.33786806817085,2302.893462244394,e,2
615,418.75883855558976,2462.541785120107,e,0
