,speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,z_f1,z_f2,learned_cats
178,JoseAntonio,e,631,2223,2945,120.0,-31.0,96.0,33.0,174.0,106.0,-376.0,sp,ids,-0.060416734254979,1.467217952515801,1
179,JoseAntonio,e,549,1995,3020,40.0,-70.0,-22.0,-114.0,12.0,-105.0,76.0,sp,ids,-0.4377486184716317,1.0003462108974663,2
180,JoseAntonio,e,462,2044,3005,30.0,33.0,93.0,-92.0,120.0,-8.0,-141.0,sp,ids,-0.838088544408812,1.1006826816838629,2
181,JoseAntonio,e,658,1882,2849,70.0,-158.0,137.0,99.0,-14.0,-49.0,-25.0,sp,ids,0.06382669103587,0.7689580231655724,2
182,JoseAntonio,e,707,1670,2678,30.0,-23.0,85.0,136.0,-21.0,9.0,-168.0,sp,ids,0.2893054998970405,0.3348492107836121,2
183,JoseAntonio,a,659,1208,2042,40.0,68.0,296.0,661.0,91.0,157.0,-804.0,sp,ids,0.0684282993799755,-0.6111803709166976,0
184,JoseAntonio,a,1090,2041,3634,30.0,-336.0,-107.0,-664.0,87.0,-214.0,566.0,sp,ids,2.051721495689455,1.0945396324520429,1
185,JoseAntonio,o,524,975,2652,60.0,11.0,-32.0,-40.0,-471.0,-1420.0,-1167.0,sp,ids,-0.5527888270742697,-1.0882905279213992,0
186,JoseAntonio,a,657,1587,2949,50.0,205.0,-113.0,-653.0,-0.7,-50.0,42.0,sp,ids,0.0592250826917645,0.1648915153699201,2
187,JoseAntonio,o,649,1109,3298,450.0,16.0,16.0,-427.0,183.0,229.0,256.0,sp,ids,0.0224122159389203,-0.813900995566764,3
188,JoseAntonio,u,395,1511,2998,80.0,24.0,112.0,14.0,116.0,573.0,270.0,sp,ids,-1.146396303463882,0.0092676014971418,2
189,JoseAntonio,i,806,2253,2840,30.0,73.0,7.0,80.0,-179.0,410.0,-136.0,sp,ids,0.7448647259634871,1.528648444834003,1
190,JoseAntonio,o,596,875,2970,636.084,-7.0,78.0,-221.0,-149.0,-8.0,-50.0,sp,ids,-0.2214730262986722,-1.293058835648739,3
191,JoseAntonio,e,646,2093,2929,80.0,25.0,-238.0,-122.0,12.0,-61.0,-231.0,sp,ids,0.0086073909066037,1.2010191524702594,2
192,JoseAntonio,o,616,1064,2725,80.0,17.0,375.0,186.0,311.0,137.0,-597.0,sp,ids,-0.1294408594165618,-0.9060467340440668,2
193,JoseAntonio,o,607,925,2290,150.0,7.0,-84.0,569.0,-36.0,-246.0,-682.0,sp,ids,-0.1708553345135115,-1.190674681785069,0
194,JoseAntonio,e,503,601,2389,232.029,1327.0,1718.0,1236.0,-60.0,-1793.0,-1060.0,sp,ids,-0.6494226023004857,-1.85412399882165,0
195,JoseAntonio,o,686,1352,3223,110.0,-34.0,332.0,-200.0,58.0,249.0,36.0,sp,ids,0.1926717246708246,-0.3163140077893283,0
196,JoseAntonio,o,701,1159,2993,140.0,-37.0,-144.0,247.0,35.0,-311.0,-242.0,sp,ids,0.2616958498324074,-0.711516841703094,0
197,JoseAntonio,o,573,947,3264,180.0,90.0,285.0,-319.0,-208.0,102.0,919.0,sp,ids,-0.3273100182130992,-1.1456256540850545,0
198,JoseAntonio,o,418,847,2608,140.0,36.0,267.0,-1065.0,115.0,32.0,193.0,sp,ids,-1.040559311549455,-1.350393961812394,0
199,JoseAntonio,o,348,931,2461,1884.279,-12.0,-63.0,442.0,33.0,142.0,-251.0,sp,ids,-1.362671895636841,-1.1783885833214287,4
200,JoseAntonio,o,561,1037,3080,1116.355,80.0,-16.0,102.0,311.0,-519.0,137.0,sp,ids,-0.3825293183423655,-0.9613341771304486,3
201,JoseAntonio,o,998,1074,2745,150.0,16.0,369.0,120.0,34.0,-681.0,-463.0,sp,ids,1.628373528031747,-0.8855699032713329,2
202,JoseAntonio,e,515,1231,2469,80.0,-24.0,223.0,-282.0,118.0,-304.0,-122.0,sp,ids,-0.5942033021712194,-0.5640836601394095,2
203,JoseAntonio,e,454,1267,2795,70.0,8.0,298.0,99.0,72.0,-394.0,-129.0,sp,ids,-0.8749014111616562,-0.4903670693575671,2
204,JoseAntonio,e,431,1317,2859,60.0,17.0,42.0,-156.0,59.0,-164.0,-19.0,sp,ids,-0.9807384030760832,-0.3879829154938972,2
205,JoseAntonio,e,322,734,1697,60.0,-3.0,537.0,1058.0,23.0,-963.0,-1654.0,sp,ids,-1.4823137125835848,-1.581782149544288,0
206,JoseAntonio,e,348,1610,3238,70.0,6.0,-141.0,-697.0,-5.0,32.0,8.0,sp,ids,-1.362671895636841,0.2119882261472082,2
207,JoseAntonio,e,412,1689,3179,40.0,8.0,-3.0,-175.0,12.0,182.0,278.0,sp,ids,-1.068168961614088,0.3737551892518067,2
208,JoseAntonio,e,595,1955,2621,330.0,44.0,332.0,23.0,-38.0,-273.0,-172.0,sp,ids,-0.2260746346427777,0.9184388878065304,3
209,JoseAntonio,o,528,1057,2161,803.271,37.0,16.0,-15.0,8.0,-10.0,297.0,sp,ids,-0.5343823936978477,-0.9203805155849806,3
210,JoseAntonio,o,562,1478,2310,114.753,-39.0,-28.0,-126.0,5.0,287.0,158.0,sp,ids,-0.37792770999826,-0.0583059400528802,2
211,JoseAntonio,e,529,1188,2121,136.463,12.0,110.0,148.0,-6.0,-254.0,-453.0,sp,ids,-0.5297807853537422,-0.6521340324621655,0
212,JoseAntonio,e,590,1216,2152,142.666,-6.0,64.0,-15.0,-4.0,17.0,0.0,sp,ids,-0.2490826763633053,-0.5947989062985104,0
213,JoseAntonio,a,817,1773,3115,65.13,-316.0,-15.0,-86.0,68.0,88.0,111.0,sp,ids,0.7954824177486478,0.545760567742772,2
214,JoseAntonio,o,695,1001,2794,178.288,88.0,297.0,24.0,79.0,38.0,11.0,sp,ids,0.2340861997677742,-1.035050767912291,0
215,JoseAntonio,a,780,1470,2543,220.202,59.0,-20.0,-87.0,-24.0,-261.0,-233.0,sp,ids,0.6252229090167435,-0.0746874046710674,1
216,JoseAntonio,i,670,1637,2743,52.724,17.0,-34.0,-178.0,40.0,-17.0,-121.0,sp,ids,0.1190459911651362,0.26727566923359,1
217,JoseAntonio,o,688,1051,2578,120.0,31.0,328.0,118.0,-2.0,37.0,-129.0,sp,ids,0.2018749413590356,-0.9326666140486212,2
218,JoseAntonio,o,598,1083,2908,101.68,146.0,312.0,116.0,271.0,-48.0,226.0,sp,ids,-0.2122698096104612,-0.8671407555758723,0
219,JoseAntonio,e,451,1907,2903,110.0,55.0,3.0,-53.0,121.0,349.0,136.0,sp,ids,-0.8887062361939727,0.8201501000974073,2
220,JoseAntonio,e,614,1931,2928,90.0,-20.0,146.0,-140.0,-53.0,-211.0,39.0,sp,ids,-0.1386440761047729,0.8692944939519689,2
221,JoseAntonio,o,941,1489,2600,452.558,-569.0,-526.0,14.0,-348.0,-218.0,55.0,sp,ids,1.3660818524177325,-0.0357814262028728,3
222,JoseAntonio,i,546,1674,2476,53.5,16.0,-15.0,-77.0,27.0,-18.0,5.0,sp,ids,-0.4515534435039482,0.3430399430927057,2
223,JoseAntonio,a,805,1637,2453,83.054,-87.0,59.0,16.0,-349.0,50.0,-17.0,sp,ids,0.7402631176193816,0.26727566923359,2
224,JoseAntonio,i,661,2444,3261,81.02,-224.0,-441.0,-435.0,-45.0,30.0,65.0,sp,ids,0.0776315160681865,1.9197559125932215,2
225,JoseAntonio,o,769,1332,2204,133.362,34.0,-84.0,-342.0,29.0,-59.0,-498.0,sp,ids,0.5746052172315829,-0.3572676693347962,0
226,JoseAntonio,o,851,1793,3009,158.173,-106.0,-289.0,-379.0,39.0,-3.0,-18.0,sp,ids,0.9519371014482356,0.58671422928824,1
227,JoseAntonio,o,497,1771,2453,124.057,53.0,33.0,77.0,63.0,-74.0,-93.0,sp,ids,-0.6770322523651188,0.5416652015882253,2
228,JoseAntonio,o,376,1759,2487,148.869,21.0,324.0,607.0,17.0,100.0,264.0,sp,ids,-1.2338268620018868,0.5170930046609445,1
229,JoseAntonio,o,354,1182,2482,154.277,13.0,75.0,-295.0,-778.0,-468.0,-34.0,sp,ids,-1.3350622455722083,-0.6644201309258059,0
230,JoseAntonio,e,577,2139,2961,120.0,-23.0,-20.0,5.0,80.0,175.0,79.0,sp,ids,-0.3089035848366771,1.2952125740248357,1
231,JoseAntonio,e,566,588,2412,30.0,-96.0,82.0,-186.0,66.0,4.0,-103.0,sp,ids,-0.3595212766218378,-1.880743878826204,2
232,JoseAntonio,e,348,976,2515,30.0,14.0,-173.0,161.0,27.0,-448.0,-341.0,sp,ids,-1.362671895636841,-1.086242844844126,2
233,JoseAntonio,e,583,783,2449,30.0,-0.4,919.0,366.0,-60.0,38.0,251.0,sp,ids,-0.281293934772044,-1.4814456787578916,2
234,JoseAntonio,a,605,835,2333,30.0,6.0,24.0,-111.0,-2.0,-260.0,-289.0,sp,ids,-0.1800585512017225,-1.3749661587396749,2
235,JoseAntonio,a,747,1415,2691,60.0,44.0,271.0,53.0,117.0,225.0,-252.0,sp,ids,0.4733698336612613,-0.1873099739211042,2
236,JoseAntonio,o,586,954,2681,90.0,-24.0,2.0,241.0,87.0,-93.0,75.0,sp,ids,-0.2674891097397274,-1.1312918725441403,0
237,JoseAntonio,a,765,1675,2249,40.0,66.0,-4.0,736.0,-60.0,7.0,-527.0,sp,ids,0.5561987838551607,0.345087626169979,2
238,JoseAntonio,e,589,679,2310,100.0,-204.0,-70.0,103.0,80.0,-1595.0,-873.0,sp,ids,-0.2536842847074109,-1.694404718794325,2
239,JoseAntonio,e,519,2308,3321,30.0,-122.0,-1544.0,-1050.0,49.0,1706.0,956.0,sp,ids,-0.5757968687947973,1.64127101408404,2
240,JoseAntonio,e,587,1907,3267,30.0,-154.0,223.0,576.0,-241.0,-117.0,104.0,sp,ids,-0.2628875013956219,0.8201501000974073,2
241,JoseAntonio,a,746,1826,3257,50.0,42.0,52.0,-708.0,77.0,606.0,1050.0,sp,ids,0.4687682253171558,0.6542877708382622,2
242,JoseAntonio,a,608,1012,2594,50.0,152.0,304.0,-383.0,203.0,-150.0,-122.0,sp,ids,-0.166253726169406,-1.0125262540622837,0
243,JoseAntonio,o,655,834,2891,80.0,-131.0,58.0,-160.0,-293.0,-1508.0,-590.0,sp,ids,0.0500218660035534,-1.3770138418169482,2
244,JoseAntonio,a,803,1623,2785,40.0,115.0,-210.0,-265.0,35.0,-63.0,-447.0,sp,ids,0.7310599009311705,0.2386081061517624,2
245,JoseAntonio,e,325,1802,3320,58.927,37.0,-55.0,-312.0,24.0,350.0,1119.0,sp,ids,-1.4685088875512684,0.6051433769837006,2
246,JoseAntonio,a,914,1514,2323,190.0,-65.0,79.0,75.0,253.0,420.0,-352.0,sp,ids,1.2418384271268832,0.015410650728962,0
247,JoseAntonio,a,779,1409,2806,60.0,-55.0,-120.0,-568.0,209.0,-266.0,-134.0,sp,ids,0.620621300672638,-0.1995960723847446,0
248,JoseAntonio,e,701,1384,2049,140.0,39.0,754.0,744.0,-5.0,-679.0,-1473.0,sp,ids,0.2616958498324074,-0.2507881493165796,0
249,JoseAntonio,e,784,2292,3338,140.0,-187.0,-285.0,-269.0,151.0,476.0,466.0,sp,ids,0.6436293423931656,1.6085080848476654,1
250,JoseAntonio,a,1006,1755,2780,140.0,-50.0,-98.0,-177.0,437.0,-137.0,-419.0,sp,ids,1.6651863947845913,0.5089022723518509,1
251,JoseAntonio,e,609,2067,3161,140.518,-20.0,-281.0,-570.0,139.0,132.0,72.0,sp,ids,-0.1616521178253004,1.147779392461151,1
252,JoseAntonio,a,902,1804,3422,120.956,-16.0,42.0,-466.0,-278.0,-193.0,424.0,sp,ids,1.186619126997617,0.6092387431382473,1
253,JoseAntonio,a,1038,1700,2462,190.0,-11.0,-124.0,156.0,81.0,-38.0,-855.0,sp,ids,1.812437861795968,0.396279703101814,1
254,JoseAntonio,a,987,1706,2440,200.0,119.0,-56.0,309.0,66.0,-39.0,-476.0,sp,ids,1.5777558362465862,0.4085658015654544,1
255,JoseAntonio,i,376,2610,3343,50.0,58.0,-277.0,-256.0,77.0,1016.0,787.0,sp,ids,-1.2338268620018868,2.259671303420606,1
256,JoseAntonio,a,918,2025,3086,30.0,-50.0,38.0,1.0,-15.0,28.0,219.0,sp,ids,1.2602448605033054,1.0617767032156682,1
257,JoseAntonio,i,384,550,2502,90.0,-39.0,645.0,106.0,-8.0,-383.0,-160.0,sp,ids,-1.1970139952490426,-1.9585558357625927,0
258,JoseAntonio,a,1089,2111,3104,50.0,-41.0,-22.0,-174.0,-25.0,99.0,286.0,sp,ids,2.0471198873453496,1.2378774478611805,1
259,JoseAntonio,a,1034,1692,2645,167.216,-33.0,-36.0,318.0,9.0,68.0,17.0,sp,ids,1.7940314284195458,0.3798982384836268,1
260,JoseAntonio,a,1125,1714,2564,233.7,-118.0,-87.0,-68.0,91.0,74.0,-288.0,sp,ids,2.212777787733148,0.4249472661836416,3
261,JoseAntonio,a,604,769,2592,134.702,-195.0,-150.0,-248.0,29.0,-153.0,-113.0,sp,ids,-0.1846601595458281,-1.5101132418397192,0
262,JoseAntonio,i,330,1207,2844,66.157,45.0,-143.0,14.0,7.0,107.0,16.0,sp,ids,-1.4455008458307408,-0.613228053993971,2
263,JoseAntonio,i,380,1093,2594,44.126,22.0,128.0,91.0,-31.0,-87.0,104.0,sp,ids,-1.2154204286254646,-0.8466639248031383,2
264,JoseAntonio,a,1108,1962,2939,320.609,-392.0,-398.0,-422.0,-373.0,15.0,-191.0,sp,ids,2.134550445883354,0.9327726693474442,3
265,JoseAntonio,i,446,922,2424,60.0,-22.0,62.0,94.0,-6.0,230.0,190.0,sp,ids,-0.9117142779145004,-1.1968177310168893,2
266,JoseAntonio,a,206,1797,2075,120.0,1225.0,165.0,926.0,-769.0,39.0,-709.0,sp,ids,-2.0161002804998254,0.5949049615973336,1
267,JoseAntonio,i,445,968,2550,210.0,-66.0,10.0,-21.0,-3.0,63.0,35.0,sp,ids,-0.9163158862586058,-1.102624309462313,0
268,JoseAntonio,a,949,1825,2624,420.0,-43.0,120.0,180.0,226.0,632.0,503.0,sp,ids,1.4028947191705765,0.6522400877609887,3
269,JoseAntonio,e,449,2150,2817,50.0,47.0,-94.0,379.0,-37.0,84.0,-386.0,sp,ids,-0.8979094528821838,1.317737087874843,2
270,JoseAntonio,e,555,876,2267,80.0,-14.0,1294.0,965.0,24.0,-1224.0,-927.0,sp,ids,-0.4101389684069986,-1.2910111525714656,2
271,JoseAntonio,e,611,2326,3360,130.0,-25.0,10.0,-97.0,84.0,112.0,288.0,sp,ids,-0.1524489011370894,1.678129309474961,1
272,JoseAntonio,a,889,1877,3001,140.0,-5.0,-88.0,43.0,22.0,-150.0,-256.0,sp,ids,1.126798218524245,0.7587196077792054,1
273,JoseAntonio,e,509,701,2218,90.0,-1.0,131.0,11.0,203.0,-1312.0,-947.0,sp,ids,-0.6218129522358525,-1.64935569109431,2
274,JoseAntonio,e,495,1375,2357,100.0,0.4,219.0,308.0,27.0,-1001.0,-721.0,sp,ids,-0.6862354690533299,-0.2692172970120401,2
275,JoseAntonio,e,489,1068,2658,120.0,-10.0,-94.0,-85.0,-29.0,224.0,-35.0,sp,ids,-0.713845119117963,-0.8978560017349733,2
276,JoseAntonio,i,464,2594,3212,70.0,-11.0,87.0,5.0,177.0,893.0,324.0,sp,ids,-0.828885327720601,2.2269083741842315,2
277,JoseAntonio,o,386,1603,2869,120.0,236.0,-787.0,-1177.0,-24.0,4.0,100.0,sp,ids,-1.1878107785608316,0.1976544446062944,2
278,JoseAntonio,i,467,885,2548,70.0,-14.0,52.0,-42.0,-32.0,191.0,145.0,sp,ids,-0.8150805026882844,-1.272582004876005,2
279,JoseAntonio,a,879,1998,3060,30.0,-169.0,-15.0,-46.0,55.0,-79.0,72.0,sp,ids,1.08078213508319,1.0064892601292863,1
280,JoseAntonio,o,726,1232,2661,150.0,-174.0,-173.0,-34.0,-77.0,237.0,121.0,sp,ids,0.3767360584350454,-0.562035977062136,0
281,JoseAntonio,a,817,1025,1708,520.0,-12.0,549.0,172.0,214.0,-330.0,-1101.0,sp,ids,0.7954824177486478,-0.9859063740577292,3
282,JoseAntonio,o,677,1135,2773,100.0,-114.0,-53.0,120.0,-52.0,-365.0,84.0,sp,ids,0.1512572495738749,-0.7606612355576556,2
283,JoseAntonio,a,863,1280,2184,90.0,19.0,559.0,-19.0,334.0,-372.0,15.0,sp,ids,1.007156401577502,-0.4637471893530129,2
284,JoseAntonio,o,845,1179,2712,70.0,-182.0,-320.0,-1376.0,416.0,-181.0,227.0,sp,ids,0.9243274513836024,-0.6705631801576261,2
285,JoseAntonio,e,823,1704,2710,30.0,-241.0,-33.0,-211.0,-21.0,-6.0,73.0,sp,ids,0.8230920678132809,0.4044704354109076,1
286,JoseAntonio,a,612,1736,2695,90.0,242.0,-12.0,131.0,185.0,118.0,228.0,sp,ids,-0.1478472927929839,0.4699962938836563,2
287,JoseAntonio,o,630,1252,2449,160.0,160.0,449.0,841.0,30.0,-459.0,-393.0,sp,ids,-0.0650183425990845,-0.5210823155166681,0
288,JoseAntonio,o,453,1278,2189,340.0,-2.0,346.0,-174.0,-13.0,-41.0,-377.0,sp,ids,-0.8795030195057617,-0.4678425555075597,3
289,JoseAntonio,o,564,1106,2544,97.542,16.0,-10.0,-1056.0,-54.0,44.0,-23.0,sp,ids,-0.3687244933100489,-0.8200440447985842,2
290,JoseAntonio,o,559,974,2075,116.049,-46.0,22.0,552.0,30.0,13.0,-87.0,sp,ids,-0.3917325350305765,-1.0903382109986726,2
291,JoseAntonio,e,982,1758,2574,30.0,-349.0,-205.0,-71.0,39.0,-105.0,-47.0,sp,ids,1.5547477945260586,0.5150453215836711,1
292,JoseAntonio,a,892,1047,1783,413.394,-9.0,72.0,16.0,-4.0,142.0,8.0,sp,ids,1.140603043556562,-0.9408573463577146,3
293,JoseAntonio,e,625,801,2486,143.991,97.0,1354.0,-80.0,145.0,-223.0,30.0,sp,ids,-0.0880263843196121,-1.4445873833669705,0
294,JoseAntonio,i,695,2455,2551,46.449,-49.0,-982.0,-114.0,62.0,255.0,-97.0,sp,ids,0.2340861997677742,1.9422804264432287,2
295,JoseAntonio,a,818,1988,2280,49.932,-69.0,164.0,1236.0,16.0,933.0,137.0,sp,ids,0.8000840260927533,0.9860124293565524,2
296,JoseAntonio,e,805,2069,2967,51.447,16.0,-80.0,174.0,136.0,59.0,794.0,sp,ids,0.7402631176193816,1.1518747586156977,2
297,JoseAntonio,i,447,2019,2367,76.641,-45.0,162.0,319.0,-18.0,182.0,-165.0,sp,ids,-0.9071126695703948,1.0494906047520278,2
298,JoseAntonio,a,811,1681,2129,80.651,34.0,-77.0,406.0,199.0,71.0,24.0,sp,ids,0.7678727676840147,0.3573737246336195,2
299,JoseAntonio,e,642,2228,2708,64.805,19.0,-472.0,-112.0,215.0,504.0,303.0,sp,ids,-0.0097990424698183,1.477456367902168,2
300,JoseAntonio,u,423,1026,2630,60.0,233.0,461.0,55.0,71.0,-223.0,565.0,sp,ids,-1.0175512698289273,-0.983858690980456,2
301,JoseAntonio,a,900,1582,2257,170.0,75.0,123.0,463.0,495.0,-83.0,-239.0,sp,ids,1.177415910309406,0.1546530999835531,0
302,JoseAntonio,i,341,1299,2606,80.0,5.0,58.0,-26.0,-0.8,3.0,76.0,sp,ids,-1.39488315404558,-0.4248412108848184,2
303,JoseAntonio,i,371,963,2549,60.0,-21.0,261.0,12.0,-3.0,94.0,140.0,sp,ids,-1.2568349037224145,-1.11286272484868,2
304,JoseAntonio,a,773,2007,3132,40.0,-15.0,-114.0,-578.0,18.0,165.0,434.0,sp,ids,0.5930116506080049,1.024918407824747,2
305,JoseAntonio,i,406,2250,2650,90.0,120.0,6.0,197.0,2.0,1687.0,400.0,sp,ids,-1.0957786116787211,1.5225053956021828,1
306,JoseAntonio,a,1072,1981,2854,50.0,22.0,76.0,-155.0,189.0,100.0,284.0,sp,ids,1.9688925454955557,0.9716786478156388,1
307,JoseAntonio,a,808,1980,2677,70.0,76.0,-121.0,-242.0,333.0,504.0,53.0,sp,ids,0.7540679426516981,0.9696309647383654,2
308,JoseAntonio,i,335,931,2883,120.767,95.0,-61.0,-83.0,-536.0,-1050.0,469.0,sp,ids,-1.4224928041102132,-1.1783885833214287,0
309,JoseAntonio,i,407,2398,3122,83.608,80.0,8.0,-166.0,-393.0,7.0,-92.0,sp,ids,-1.0911770033346155,1.8255624910386457,2
310,JoseAntonio,e,546,1885,2467,366.945,8.0,-209.0,-142.0,-137.0,-1.0,-595.0,sp,ids,-0.4515534435039482,0.7751010723973926,3
311,JoseAntonio,i,301,645,2426,50.0,9.0,3.0,138.0,9.0,-1815.0,-763.0,sp,ids,-1.5789474878098009,-1.7640259434216203,2
312,JoseAntonio,e,595,1221,2370,230.0,-59.0,1050.0,628.0,63.0,-77.0,-201.0,sp,ids,-0.2260746346427777,-0.5845604909121435,0
313,JoseAntonio,o,661,1048,1547,280.0,81.0,153.0,1471.0,167.0,-231.0,-465.0,sp,ids,0.0776315160681865,-0.9388096632804412,0
314,JoseAntonio,a,702,1219,1698,310.0,133.0,160.0,79.0,4.0,81.0,12.0,sp,ids,0.2662974581765129,-0.5886558570666902,0
315,JoseAntonio,o,511,850,2019,140.0,-113.0,585.0,792.0,39.0,-269.0,276.0,sp,ids,-0.6126097355476415,-1.344250912580574,0
316,JoseAntonio,o,450,1051,2099,120.0,119.0,-405.0,-397.0,82.0,-19.0,-434.0,sp,ids,-0.8933078445380782,-0.9326666140486212,0
317,JoseAntonio,u,404,1566,3140,84.777,46.0,-620.0,-1422.0,-4.0,-15.0,-286.0,sp,ids,-1.1049818283669322,0.1218901707471787,2
318,JoseAntonio,a,391,1172,2253,111.477,23.0,22.0,-521.0,-2.0,5.0,21.0,sp,ids,-1.164802736840304,-0.6848969616985399,2
319,JoseAntonio,a,552,1001,1751,714.016,34.0,-123.0,79.0,-15.0,57.0,-70.0,sp,ids,-0.4239437934393151,-1.035050767912291,3
320,JoseAntonio,i,469,1125,2404,114.961,-61.0,144.0,35.0,-16.0,137.0,123.0,sp,ids,-0.8058772860000734,-0.7811380663303896,2
321,JoseAntonio,a,666,842,1963,117.283,184.0,896.0,1531.0,-147.0,-901.0,-1283.0,sp,ids,0.1006395577887142,-1.3606323771987612,2
322,JoseAntonio,i,426,2448,3502,114.961,22.0,-91.0,-489.0,103.0,290.0,707.0,sp,ids,-1.003746444796611,1.9279466449023157,1
323,JoseAntonio,a,931,1767,2500,64.577,237.0,143.0,714.0,-120.0,-12.0,-565.0,sp,ids,1.320065768976677,0.5334744692791317,0
324,JoseAntonio,a,1036,1800,3395,150.0,-112.0,-344.0,-533.0,121.0,804.0,619.0,sp,ids,1.8032346451077568,0.6010480108291538,1
325,JoseAntonio,a,1016,1679,2490,360.0,-707.0,-635.0,-607.0,647.0,437.0,474.0,sp,ids,1.7112024782256463,0.3532783584790727,3
326,JoseAntonio,e,517,1048,2417,120.0,-16.0,-48.0,-51.0,6.0,-367.0,108.0,sp,ids,-0.5850000854830084,-0.9388096632804412,0
327,JoseAntonio,e,514,922,2577,100.0,-13.0,87.0,-76.0,9.0,-85.0,-57.0,sp,ids,-0.5988049105153249,-1.1968177310168893,0
328,JoseAntonio,e,551,1193,2432,60.0,64.0,930.0,511.0,-24.0,153.0,493.0,sp,ids,-0.4285454017834206,-0.6418956170757986,2
329,JoseAntonio,e,579,1922,2991,80.0,-23.0,-1044.0,-1022.0,50.0,-163.0,-61.0,sp,ids,-0.2997003681484661,0.8508653462565083,2
330,JoseAntonio,a,975,1642,2344,160.0,-58.0,-97.0,-225.0,335.0,360.0,229.0,sp,ids,1.52253653611732,0.2775140846199569,0
331,JoseAntonio,i,523,965,2462,195.085,79.0,1410.0,546.0,-2.0,-776.0,462.0,sp,ids,-0.5573904354183753,-1.1087673586941331,0
332,JoseAntonio,e,717,1221,2393,130.057,-58.0,-126.0,-91.0,-119.0,-1115.0,-779.0,sp,ids,0.3353215833380957,-0.5845604909121435,0
333,JoseAntonio,o,323,2031,2696,80.25,752.0,178.0,557.0,-38.0,656.0,237.0,sp,ids,-1.4777121042394794,1.0740628016793086,2
334,JoseAntonio,a,626,1349,2234,58.097,-18.0,-122.0,169.0,-25.0,-154.0,304.0,sp,ids,-0.0834247759755066,-0.3224570570211485,2
335,JoseAntonio,e,670,2002,2750,125.082,-33.0,-276.0,-180.0,-94.0,234.0,-81.0,sp,ids,0.1190459911651362,1.01467999243838,1
336,JoseAntonio,a,467,1460,2829,65.633,110.0,163.0,-326.0,-218.0,-765.0,252.0,sp,ids,-0.8150805026882844,-0.0951642354438013,2
337,JoseAntonio,e,345,1527,2580,52.724,170.0,913.0,579.0,-757.0,-603.0,-774.0,sp,ids,-1.376476720669158,0.0420305307335162,2
338,JoseAntonio,a,1020,2095,2987,141.562,-92.0,-329.0,-418.0,397.0,354.0,-8.0,sp,ids,1.7296089116020683,1.205114518624806,1
339,JoseAntonio,e,513,793,2583,130.0,8.0,1304.0,189.0,121.0,-87.0,-55.0,sp,ids,-0.6034065188594304,-1.4609688479851577,0
340,JoseAntonio,o,588,945,3292,360.0,-39.0,-27.0,-645.0,238.0,-275.0,486.0,sp,ids,-0.2582858930515164,-1.149721020239601,3
341,JoseAntonio,a,954,1751,2540,120.0,-169.0,-280.0,-685.0,-161.0,-111.0,-157.0,sp,ids,1.425902760891104,0.5007115400427573,1
342,JoseAntonio,a,859,1444,1918,200.0,-35.0,35.0,-120.0,3.0,-62.0,-709.0,sp,ids,0.9887499682010796,-0.1279271646801757,3
343,JoseAntonio,a,797,1076,1902,200.0,183.0,491.0,316.0,-87.0,-442.0,-335.0,sp,ids,0.7034502508665373,-0.881474537116786,0
344,JoseAntonio,o,554,861,3102,350.0,20.0,58.0,-176.0,-35.0,-77.0,-9.0,sp,ids,-0.4147405767511041,-1.3217263987305663,3
345,JoseAntonio,a,1049,1319,1854,90.0,-173.0,63.0,117.0,-55.0,-729.0,-1013.0,sp,ids,1.8630555535811288,-0.3838875493393504,2
346,JoseAntonio,a,982,1651,2544,170.0,-45.0,68.0,110.0,79.0,286.0,-135.0,sp,ids,1.5547477945260586,0.2959432323154175,0
347,JoseAntonio,a,987,1648,2554,350.0,-13.0,24.0,-44.0,-3.0,-90.0,-110.0,sp,ids,1.5777558362465862,0.2898001830835973,3
348,JoseAntonio,o,518,1252,2966,70.0,92.0,243.0,-151.0,118.0,132.0,423.0,sp,ids,-0.5803984771389028,-0.5210823155166681,2
349,JoseAntonio,i,441,804,2638,100.0,14.0,1747.0,635.0,-76.0,-1652.0,-658.0,sp,ids,-0.934722319635028,-1.4384443341351505,2
350,JoseAntonio,a,1075,1889,3269,40.0,-286.0,-1.0,-538.0,-28.0,-25.0,-56.0,sp,ids,1.982697370527872,0.7832918047064862,1
351,JoseAntonio,e,562,650,2674,360.0,-65.0,181.0,-102.0,-41.0,22.0,288.0,sp,ids,-0.37792770999826,-1.7537875280352535,3
352,JoseAntonio,o,617,1141,2836,70.0,-13.0,12.0,-538.0,35.0,2.0,12.0,sp,ids,-0.1248392510724563,-0.7483751370940153,2
353,JoseAntonio,o,594,1034,2894,60.0,-60.0,-93.0,-515.0,209.0,-33.0,117.0,sp,ids,-0.2306762429868833,-0.9674772263622688,0
354,JoseAntonio,e,390,1744,2939,30.0,-0.3,-172.0,-193.0,10.0,-96.0,-30.0,sp,ids,-1.1694043451844094,0.4863777585018435,2
355,JoseAntonio,e,670,1987,3103,30.0,-222.0,-82.0,-81.0,-131.0,-111.0,5.0,sp,ids,0.1190459911651362,0.9839647462792792,2
356,JoseAntonio,a,692,1720,2168,60.0,18.0,-941.0,-148.0,279.0,149.0,-383.0,sp,ids,0.2202813747354577,0.4372333646472819,2
